,index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그
154,9555,밑반찬,일상,과일류,무침,곶감 무침! 간단하지만 너무 맛있는 추억의 할머니 반찬!,https://www.10000recipe.com/recipe/6955679,"1,111",곰배밥상                                ,4,10분 이내,아무나,"['곶감', '고추장', '진간장', '꿀', '참기름', '깨소금']","명절이나 제사가 끝나고 나면 굴러다니는 곶감으로 맛있는 밑반찬 무침을 만들어 봤어요. 예전에는 고추장에 그냥 묻어서 먹었던 장아찌입니다.
양념도 너무 간단하고 조리라고 할것도 없지만 너무 반하는 맛! 소개할께요 ~~","['곶감은 너무 무르지 않고 꾸덕하게 잘 말린것이 좋습니다. 곶감뿐만 아니라 감말랭이도 좋아요.', '곶감은 씨가 있으면 씨를 제거해주세요.', '씨를 제거하고 먹기 좋은 크기로 적당히 썰어줍니다.', '분량의 재료로 양념장도 만들어 주세요.', '손질한 곶감을 양념에 넣고', '조물조물 버무려줍니다. 너무 간단하죠~\n예전에는 할머니께서 그냥 고추장 단지에 박아 두고 하나씩 꺼내 먹었던 추억의 반찬입니다.']","['곶감', '초간단요리', '매일반찬', '밑반찬']"
155,9556,밑반찬,일상,과일류,무침,6월 쉬운 여름반찬/참외오이생채,https://www.10000recipe.com/recipe/6960227,629,쿡따라                                ,3,15분 이내,초급,"['참외', '오이', '소금', '고춧가루', '간장', '멸치액젓', '식초', '다진마늘', '황설탕', '연겨자', '깨소금']","참외와 오이의 어색한 만남이 이렇게 완벽 할 수 가 있을까요?ㅋㅋ
아삭 아삭한 식감이 일품인 쉽고 간단한 밥도둑 반찬 참외오이생채입니다^^*","['재료 준비해 주세요~', '오이는 반달썰기 해 주세요~', '깨끗이 씻은 참외는 가운데 씨부분은 제거하고 \n껍질째 가늘게 채 썰어 주세요~', '볼에 썰은 참외와 오이 같이 담고\n소금 1스푼 뿌려 섞은 후 10분만 절여 주세요~', '고춧가루만 빼고 적힌 분량의 간장, 액젓, 황설탕, \n식초, 다진마늘, 연겨자, 깨소금을 넣고 \n골고루 저어 무침 양념을 만들어 주세요~', '소금에 절인 오이와 참외는 물에 한번 헹궈 \n체에 받쳐 물기를 빼 주세요~', '물기 뺀 참외와 오이는 \n손으로 꽉 짜 물기를 제거해 주세요~', '고춧가루 1스푼 넣어 주세요~', '조물 조물 무쳐 먼저 고춧가루 물을 들여 색을 내 주세요~', '만든 양념 모두 넣어 주세요~', '한번 더 조물조물 무쳐 주면 참외오이생채 완성~']","['참외오이생채', '오이요리', '오이생채', '참외', '오이', '밑반찬', '밥도둑', '오이무침', '참외무침', '쉬운반찬']"
156,9557,밑반찬,일상,과일류,무침,단감무침 간단하지만 맛있는 한끼반찬 단감요리,https://www.10000recipe.com/recipe/6967142,878,스마일로즈의건강밥상                                ,4,10분 이내,아무나,"['단감', '대파', '고춧가루', '다진마늘', '참치액', '소금', '올리고당', '통깨']","맛있는 단감을 참나물이나 부추와 샐러드처럼 무치면 맛있지만

우리 집 참나물 이제야 새순처럼 자라고 있어서

참나물이 이제 자라기 시작하기에 단감만을 무쳐보았어요

오늘은 한 끼 반찬으로 만들어본#단감무침 입니다
아삭아삭하고 달큼하고 맛있는 단감 무침

김치처럼 샐러드처럼 무치면 생각보다 맛있답니다

바로 무쳐서 한 끼에 순삭 한 #감무침 #단감무침

#단감요리 #간단반찬 입니다

​
​

​","['단감 5개를 준비해서 껍질을 벗기다 보니\n달콤한 향기가 내 코앞에 머무는 순간 참을 수 없어 한 개를 먹어치웠다는 ㅎㅎ', '4등분 한 다음 씨가 있는 것은 씨를 빼줍니다\n그리고 도톰하게 나박나박 썰어줍니다\n고춧가루와 다진 마늘을 넣어줍니다\n저는 고춧가루를 2 큰술 넣었더니 지저분한 것 같아서\n감 4개에 1.5큰술만 넣어주면 적당할 것 같아요', '참치 액으로 감칠맛을 주고 꽃소금으로 간을 맞추어줍니다\n여기서 꼭 참치 액이 아닌 멸치 액젓이나 까나리액젓도 괜찮아요\n감이 달콤하고 맛있지만 그래도 올리고당이나 물엿을 조금 넣어\n양념들이 감에 잘 배어들고 윤기를 줍니다', '송송 썰어놓은 대파도 넣고 살살 무쳐주면\n#한끼반찬 달콤하고 맛있는 #반찬 완성입니다', '짜지 않게 무쳐놓으면\n#한식샐러드 같은 단감무침 입니다\n통깨나 참기름을 넣어서 마무리해야 하는데 저는 깔끔하게 기름도 넣지 않았어요', '완성 접시에 담은 후 통깨 솔솔 뿌려줍니다', '상큼하면서 달콤하고 향긋한 감이 입안에서\n가을을 느끼게 하는 것 같네요', '가을이 제철인 항암효과가 뛰어나고 비타민C가 풍부해서\n면역력 증강에 좋고 감기에도 좋다고 합니다\n숙취해소 노화 방지 눈 건강에 도움이 된다고 알려져 있지요\n네이버 지식백과']","['단감무침', '감무침', '단감요리', '간단반찬']"
157,9558,밑반찬,일상,과일류,무침,여름 제철반찬) 매실 장아찌 무침,https://www.10000recipe.com/recipe/6894208,"2,985",요리나하리                                ,,,,"['매실 장아찌', '고추장', '깨소금', '마늘', '매실청']",,[],['매실장아찌여름반찬 최고 밑반찬#건강 반찬']
158,9559,밑반찬,일상,과일류,무침,사과를 활용한 요리 / 사과 겉절이,https://www.10000recipe.com/recipe/6947315,792,요알남Mingstar                                ,1,10분 이내,아무나,"['사과', '고춧가루', '액젓', '매실액', '레몬즙']",지금 제일 맛있는 사과~ 사과로 다양한 요리를 한번 만들어 보세요.,"['사과는 씻어 준비한다.', '씻은 사과는 껍질째 채 썰어 준다.', '채 썬 사과는 그릇에 담는다.', '고춧가루, 액젓, 매실액, 레몬즙 조금을 넣고 버무린다.']","['사과', '사과 요리', '사과 레시피', '사과 반찬', '사과 겉절이', '사과 활용요리', '맛없는 사과', '과일 요리', '과일 반찬', '겉절이']"
159,9560,밑반찬,일상,과일류,무침,10분 간단 밥반찬/파인애플 오이무침,https://www.10000recipe.com/recipe/6949777,"1,148",쿡따라                                ,3,10분 이내,초급,"['오이', '파인애플', '고춧가루', '간장', '멸치액젓', '매실청', '식초', '깨', '참기름']","파인애플 넣고 오이 무쳐 봤는데 완전 맛있네요ㅎㅎ
오이 소금에 절이지 않고 10분이면 뚝딱 만들수 있는 상큼한 밥반찬입니다","['재료 준비해 주세요~', '오이는 모양 그대로 동글 동글하게\n너무 얇지 않게 썰어 주세요~', '파인애플은 오이와 비슷한 크기로 \n썰어 준비하면 재료준비 끝~파인애플 콩조림보다 껍질 벗겨 \n손질한 파인애플 사용하시면 좋을거 같아요~', '볼에 썰은 오이와 파인애플 담아 주세요~', '적힌 분량의 간장, 액젓, 고춧가루,\n매실청, 식초, 깨소금을 넣어 주세요~기호에 따라 다진마늘 추가해도 좋구요~', '양념이 골고루 배이도록 섞어 주고 \n마지막에 참기름 한바쿠 둘러 주면 완성~']","['파인애플오이무침', '오이무침', '파인애플', '밑반찬', '반찬', '과일요리', '오이', '저녁반찬', '오이반찬', '즉석오이무침']"
160,9561,밑반찬,일상,과일류,무침,사과치커리무침 초간단요리,https://www.10000recipe.com/recipe/6978302,"1,262",좋아좋아3                                ,3,5분 이내,아무나,"['치커리', '사과', '액젓', '소금', '다진마늘', '깨', '식초', '매실액']","한 겨울에 먹던

아삭아삭 맛있는 사과맛이

이제 안 나네요

​

그래서 휘리릭 반찬으로 먹어요

마트에서 델꼬온 치커리 한 봉지와 

사과가 만났지요

​

초간단요리

치커리사과무침 입니다","['치커리는 손으로 뚝뚝 뜯어서\n흐르는 물로 헹궈주고\n스피너 돌려 물기 제거합니다', '사과는 먹기좋게 슬라이스해요', '치커리(200g), 사과(1/2개) 기준 입니다\n액젓(1T), 소금(한 꼬집), 다진마늘(1t)\n깨(1/2T), 식초(1T), 매실액(1/2T) 잘 섞어요', '사과부터 넣고 대충대충 \n양념 무치고\n치커리 담아요\n슬슬 버무리면 완성~', '초간단요리\n치커리사과무침 완성 입니다']","['치커리', '사과', '치커리사과무침', '간단반찬']"
161,9562,밑반찬,일상,과일류,무침,제철과일껍질로 맛있는 여름밑반찬 수박채무침,https://www.10000recipe.com/recipe/6983475,160,요리톡톡 맛톡톡                                ,,,,"['굵은소금', '절인 수박껍질', '고추가루', '갈치액젓                                                                                    1T', '조미료', '마늘', '파', '통깨']","저희집은 과일을 잘 먹지 않아 집에
과일이 있는 경우가 매우 드물어요
그래서 몇년만에 수박을 샀는지
기억도 안나네요

이렇게 간만에 산 수박을 알맹이는
미리 잘라 통에 담고 껍질은 다듬어 
제가 좋아하는 무침을 만들었어요

수박도 수박채무침도 너무 오랫만이라
둘다 엄청 맛나네요
어쩜 아들들과 이틀만에 수박 1통을 다 먹어
치웠어요ㅋㅋ

여태 이렇게 빨리 수박을 먹어 치우긴 
난생처음이에요
이젠 과일도 잘먹는 입맛으로 변하나 봐요
좋은 현상이죠ㅋ

꼬들꼬들 수박껍질로 만든 수박채무침 
노각무침 보다 더 맛있는 여름 밑반찬으로
무쳐드세요^^","['수박껍질을 손질합니다', '얇게 채 썰어 놓습니다', '굵은소금에 절인후 헹궈 꼭 짭니다', '양념을 합니다', '조물조물 무칩니다', '접시에 담아냅니다']","['수박채무침', '수박껍질무침', '여름밑반찬', '밑반찬', '밥도둑', '집밥', '한끼식사', '계절음식', '제철요리', '제철음식']"
162,9563,밑반찬,일상,과일류,무침,10월 제철 간단 과일반찬 단감요리 참나물단감겉절이/참나물겉절이,https://www.10000recipe.com/recipe/6990520,344,쿡따라                                ,3,10분 이내,초급,"['참나물', '단감', '양파', '간장', '고춧가루', '멸치액젓', '매실청', '식초', '황설탕', '물엿', '참기름', '깨소금']","향긋한 참나물과 요즘 한창 제철인 단감 넣고 
가볍게 무쳐 겉절이 만들어 봤어요^^*","['재료 준비해 주세요~', '참나물은 시든 잎은 떼고 손질해 흐르는 물에 깨끗이 씻은 후\n물기를 완전히 제거하고 먹기 좋은 길이로 썰어 주고 \n단감은 껍질 벗겨 적당한 크기로 썰고 양파는 채 썰어 주세요~양파는 좋아해 넣었는데 생략해도 되고\n양파 매운맛 싫으면 물에 잠시 담가 두었다 \n물기 빼 사용하거나 물에 한번 헹궈 매운기 빼 주면 됩니다', '적힌 분량의 간장, 고춧가루, 액젓, 매실청, \n식초, 황설탕, 물엿, 참기름, 깨소금을 넣고 \n설탕이 녹도록 골고루 저어 주면 무침 양념장 완성!기호에 따라 양념은 가감해 주시구요!', '볼에 썰어 준비한 참나물, 단감, 양파을 모두 담아 주세요~', '만든 무침 양념장을 모두 넣어 주세요~', '너무 힘주지 말고 살살 가볍게 버무려\n주기만 하면 참나물겉절이 완성!간이 부족하면 소금으로 맞춰 주면 됩니다']","['참나물겉절이', '참나물무침', '참나물단감겉절이', '단감무침', '단감요리', '단감겉절이', '겉절이', '과일요리', '밑반찬', '불사용없는요리']"
163,9564,밑반찬,일상,과일류,무침,여름과일이지만 달콤한 참외무침!!!,https://www.10000recipe.com/recipe/6990697,56,승일승훈                                ,4,15분 이내,초급,"['참외', '쪽파', '고춧가루', '다진마늘', '액젓', '통깨', '절임용 소금']",참외는 그냥도 맛있지만 여름밥도둑 초간단 요리 참외무침을 소개합니다.,"['여름철 별미 참외무침을 소개합니다.', '참외,쪽파를 준비합니다.', '참외를 깨끗히 씻어준후 반을 잘라서 씨를 모두 제거해주세요.참외는 채를 썰어서 준비합니다.\n소금을 넣어서 20분간 절여주세요.', '참외는 수돗물을 이용해서 깨끗하게 씻어서 물기를 제거해주세요.\n배보자기를 이용해서 물기를 모두 제거해주세요.', '고춧가루,다진마늘, 액젓, 통깨를 넣어주세요', '쪽파를 송송 썰어서 넣어주세요.', '조물조물 버무려 주세요.', '참외무침이 완성이 되었습니다.', '여름철 별미로 너무 좋은 참외무침 입니다.']","['참외무침', '참외겉절이', '참외요리', '만개의레시피', '만개의쉐프']"
164,9565,밑반찬,일상,과일류,무침,여름철 별미 밑반찬 ; 수박 껍질 무침,https://www.10000recipe.com/recipe/6873410,"4,682",달콤스윗맘                                ,4,90분 이내,아무나,"['수박껍질', '소금', '고추장', '고춧가루', '다진마늘', '다진파', '설탕', '매실액', '액젓', '식초', '참기름', '통깨']","여름 하면 떠오르는 대표 과일이 
수박
수박 껍질이 야들한 수박을 만나면
저희 부부의 입가에 미소가 번집니다.

여름철 별미
수박 껍질 무침을 먹게 될 생각에 ~","['수박 속은 파서 용기에 담아 냉장실로~\n껍질을 벗기는 남편의 손이 분주합니다.', '수박껍질의 심까지 세심히 벗겨냅니다.', '반으로 자른 모습이예요.\n수박속 과육이 조금 남아있어야 맛있습니다.', '채칼을 제일 얇게 조절 한 후\n쓱쓱~~ 밀어줍니다.손 조심!!!', '채칼에서 얇게 잘라진 수박 껍질에\n소금 3 작은 술을 넣고 \n1시간 정도 절굽니다.중간에 한두번 뒤적거려 주세요.', '소금에 절궈진 수박 껍질은\n손으로 꼬옥~~ 물을 짠 후에\n그릇에 담고 양념을 넣습니다.\n[양념재료]\n고추장 2 큰술\n고춧가루 2 큰술\n다진 마늘 2큰술\n다진파 4큰술\n설탕 1~2큰술\n매실액 1큰술\n액젓 1~2큰술\n식초 2큰술\n참기름 1큰술\n통깨 약간', '양념에 조물조물 무칩니다.물이 많이 나오지만 요것 또한 \n수박 껍질 무침과 함께 밥에 쓱쓱~~ 비벼 먹으면 맛있어요.', '여름철에 즐길 수 있는 별미\n수박 껍질 무침\n수박 먹고 처치 곤란이었던 수박 껍질\n이젠 버리지 마시고\n요렇게 \n맛난 반찬으로 만들어 드셔보길 권할게요.']","['여름철별미 밑반찬', '수박껍질무침', '수박껍질요리', '수박껍질무침양념']"
165,9566,밑반찬,일상,과일류,무침,새콤달콤 아삭아삭한 매실장아찌 무침,https://www.10000recipe.com/recipe/2008715,"35,682",풀향기                                ,6,30분 이내,초급,"['매실', '황설탕', '매실장아찌                                                                                    250g', '고추장', '참기름', '통깨']",새콤달콤 아삭아삭한 매실 장아찌 무침입니다. 고기를 먹을 때 곁들여 먹어도 맛이 좋고 시원한 냉국에 밥 말아서 매실장아찌를 얹어 먹어도 맛있어요.,"['매실은 싱싱한 것으로 준비해서 꼭지를 제거해 줍니다.', '황설탕은 매실의 양과 동일한 양으로 준비합니다.', '매실은 흐르는 물에 씻은 후 체에 밭쳐 물기를 제거해 줍니다.', '매실은 칼을 이용해 쪼개어 주고 설탕을 넣어 버무려 줍니다. 매실 씨앗도 그냥 버리기가 아까워서 황설탕을 넣고 절여 놓았는데 매실엑기스가 우러나더라고요.', '매실장아찌를 담가 놓은지 1주일 후에 보니 이렇게 색이 변하고 있는 걸 볼 수가 있었어요. 매실엑기스는 요리할 때 또는 시원한 생수와 희석해서 먹으니 소화에 도움이 되어 좋더라고요.', '매실장아찌를 건져서 고추장과 참기름, 통깨를 넣고 조물조물 무쳐 줍니다.', '매실장아찌 무침을 접시에 담아냅니다.']",
166,9567,밑반찬,일상,과일류,무침,도라지사과생채무침,https://www.10000recipe.com/recipe/2362923,"9,939",과일짱                                ,3,15분 이내,초급,"['사과', '도라지', '잔파', '고추장', '고추가루', '매실청', '설탕', '식초', '통깨', '마늘']",도라지와 사과로 반찬한가지 만들어 맛있는 한끼식사를 했네요,"['도라지도 깨끗이 씻어 먹기좋은 크기로 잘라 두시고요', '요고요고 깨끗이 씻어 껍질채 썰어서 준비해줍니다', '잔파도 먹기좋은 크기로 잘라 준비해주세요', '분량의 양념을 만들어주세요', '요래 그릇에 담고 초고추장부어 살살 버무려주세요']",
167,9568,밑반찬,일상,과일류,무침,수박껍질깍두기 와 수박채무침,https://www.10000recipe.com/recipe/6831114,"6,971",카푸치노                                ,4,30분 이내,초급,"['껍질 벗긴 수박', '대파', '껍질 벗긴 수박', '고추가루', '까나리액젓', '소금', '다진마늘', '깨소금', '매실청(설탕가능)', '고추가루', '소금', '다진마늘', '식초', '설탕', '깨소금']",수박껍질 활용해서 반찬 처음으로 만들어봤네요..,"['수박껍질은 초록색부분을 벗겨내고 깍두기는 깍둑썰기를 해주시고', '나물채는 채썰어주세요. 좀 두껍게 썰어 주었어요.', '굵은소금을 넣어 30분정도 절여주세요', '수박채도 마찬가지로 굵은소금을 넣어 절여주시구요', '소금에 절인 수박채를 물로 씻어낸후에 물기를 꼬옥 짜주세요~ 양념재료를 모두 넣어 섞어주세요~', '절인 깍두기 물에 씻어 물기를 빼주신후에 볼에 넣어주세요 양념재료를 까나리액젓,깨를 제외한 모든 재료 넣어 섞어주시구요~ 마지막으로 간을 보면서 까나리액젓을 넣어주세요', '그릇에 담고 통깨나 깨소금을 솔솔 뿌려주세요~']",
168,9569,밑반찬,일상,과일류,무침,배 무생채 만들기,https://www.10000recipe.com/recipe/5322660,"19,312",카푸치노                                ,4,60분 이내,아무나,"['무', '배', '굵은소금', '고추가루', '설탕', '파', '다진마늘', '다진생강', '멸치액젓', '통깨']",배를 넣어 달콤하고 아삭하게 만든 배무생채입니다.,"['무는 깨끗이 씻어 필러로 껍질을 깎아낸후에 채썰어주세요. 볼에 무를 담고 굵은소금을 뿌려 섞어주신후에 30분정도 절여주세요.', '대파는 최대한 가늘게 슬라이스해주세요.', '절인 무를 물로 헹구어 주신다음 물기를 짜주신후에 볼에 넣고 고추가루를 넣어 물을 들여주세요.', '배를 채썰어 준비해주세요.', '볼에 파,마늘,멸치액젓,설탕을 넣어 섞어주세요.', '마지막에 배를 넣어 섞어서 마무리해주세요.']",
169,9570,밑반찬,일상,과일류,무침,수박껍질요리 / 수박껍질무침,https://www.10000recipe.com/recipe/6914323,"5,325",요알남Mingstar                                ,1,15분 이내,아무나,"['수박 껍질', '소금', '다진 마늘', '설탕', '액젓', '고춧가루', '참기름', '고추장']",여름에 가장 많이 먹는 과일이 수박입니다. 하지만 수박을 먹고 나면 껍질 쓰레기가 너무 많이 나오죠? 하지만 껍질을 버리지 말고 다양한 요리로 변신시켜 반찬으로 만들어 드세요~04:11 부터 보세요~,"['수박 껍질을 깍둑 썰어 준비한다.', '깍둑 썰어 준비한 수박 껍질을 소금을 넣고 절여준다..', '절인 수박 껍질은 물기를 제거한다.', '물기를 제거한 수박 껍질을 분량의 재료로 양념한다.']","['수박껍질', '수박껍질 요리', '수박껍질 레시피', '수박', '수박 요리', '수박 레시피', '수박껍질 무침']"
170,9571,밑반찬,일상,과일류,무침,"수박껍질 무침 만들기, 아삭하고 시원한 여름철 반찬",https://www.10000recipe.com/recipe/6962093,539,타뇨의 돌프와 걷는시간                                ,6,15분 이내,아무나,"['수박껍질', '고춧가루', '국간장', '참기름', '맛소금', '깨소금']","수박 한 통을 모두 자르면 수박 껍질이 굉장히 많이 나옵니다. 수박 껍질 반찬을 처음 먹었던 것은 중고등학생 시절이었던 것 같아요. 제가 어릴 적 저희 집은 수박농사를 굉장히 크게 지었었는데요. 그 때는 여름이면 집에 수박이 쌓여있었죠. 흠집나고 못난 것은 모두 저희 몫이었어요.

넉넉하지 못했던 생활에 엄마가 주로 해주셨던 반찬 중 하나가 바로 수박 껍질 반찬이었는데 정말 맛있었어요. 지금은 그 때처럼 힘들게 살지는 않지만, 아주 좋은 여름 별미로 매년 만들어 먹게 되는 것 같습니다","['수박은 붉은 과육부분과 겉껍질을 모두 제거하고 한번 헹궈서 준비해주세요.감자칼을 사용하면 겉껍질 제거가 수월해요.', '모두 채썰어서 준비해주세요.', '적어둔 모든 양념재료 넣어서 조물조물 무쳐주세요. 저는 신랑이 생마늘 냄새 싫다고 해서 넣지 않았지만 간마늘 1작은술 넣으면 더 맛있어요. 만약 입맛에 싱겁다면 맛소금을 조금 더 넣어주세요.수박 껍데기 360g, 고춧가루 2큰술, 국간장 2큰술, 참기름 3큰술, 맛소금 1/2 작은술, 깨소금 1큰술', '깨소금 뿌려서 마무리했어요. 더운 여름에 참 잘 어울리는 아삭하고 시원한 수박 껍질 무침이 완성되었습니다. 여러분도 맛있게 만들어 드세요.']","['수박', '수박껍질', '수박껍데기', '수박무침', '수박껍질무침', '수박껍데기무침', '수박요리', '밑반찬', '초간단', '여름별미']"
171,9572,밑반찬,일상,과일류,무침,추석 과일 활용요리 아이김치/배깍두기,https://www.10000recipe.com/recipe/6966041,387,쿡따라                                ,3,20분 이내,초급,"['배', '고춧가루', '멸치액젓', '새우젓국물', '매실청', '황설탕', '깨소금']","최소한의 양념으로 간단하게 만들 수 있는 쉬운 즉석김치 배깍두기입니다
달지 않은 맛 없는 배로 깍두기 만들었는데 아삭하고 달콤하니 밥도둑이더라구요~","['배는 껍질 벗기고 한입에 먹기 좋게 깍둑 썰기해 주세요~', '적힌 분량의 고춧가루, 멸치액젓, 새우젓국물, \n매실청, 황설탕, 깨소금을 넣어 주세요~', '골고루 섞어 주면 배깍두기 양념이 완성됩니다기호에 따라 다진마늘 추가해도 좋고\n배가 맛이 없어 설탕 약간 넣었는데\n배가 달면 굳이 설탕 넣지 않아도 됩니다', '만든 양념에 썰은 배를 넣어 주세요~', '배와 양념이 잘 어우러지도록 \n골고루 버무려 주기만 하면 배깍두기 완성!쪽파 있으면 마지막에 약간 넣어주면 색도 예쁘겠지요~']","['배깍두기', '배요리', '과일깍두기', '깍두기', '과일요리', '명절남은과일활용요리', '아이김치', '밑반찬', '김치', '즉석김치']"
172,9573,밑반찬,일상,과일류,무침,명절 반찬/단감 오이무침,https://www.10000recipe.com/recipe/6918694,"2,260",쿡따라                                ,3,10분 이내,아무나,"['오이', '단감', '양파', '고춧가루', '고추장', '간장', '올리고당', '소금', '식초', '매실청', '다진마늘', '참기름', '깨소금']","과일제철 과일 단감 넣고 무친 오이무침입니다
오이와 단감에는 비타민 폭탄으로 들어가 있어 영양만점 야채와 과일이랍니다
단감 넣어 식감도 좋고 맛도 업그레이드된 오이무침 소개해 드릴게요~","['오이는 소금으로 문질러 깨끗이 씻은 후\n껍질이 두꺼운 끝부분은 껍질을 벗겨 내고\n1mm 정도 두께로 동글동글하게 썰어 주세요~', '단감은 껍질은 벗겨내고 씨도 뺀 다음\n굵직하게 채 썰어 주고 양파도 함께 채 썰어 주세요~', '적힌 분량의 양념을 넣고\n잘 섞어 무침 양념장을 만들어 주세요~기호에 따가 양념양은 가감해 주시고 \n고추장은 빼고 무쳐도 된답니다', '그릇에 썰어둔 오이, 양파, 당근을 모두 넣고\n만든 무침 양념장을 넣어 주세요~', '살살 골고루 버무려 주면 단감 오이무침 완성!']","['단감오이무침', '오이무침', '단감요리', '과일요리', '단감무침', '오이', '밑반찬', '저녁반찬', '매일반찬', '기초반찬']"
173,9574,밑반찬,일상,과일류,무침,토마토 요리 / 토마토 무침,https://www.10000recipe.com/recipe/6940024,"2,540",요알남Mingstar                                ,1,10분 이내,아무나,"['토마토', '액젓', '식초', '설탕', '고춧가루']",토마토를 이용한 간단한 무침 요리입니다. 끝맛이 시원한게 맛있어요~,"['토마토는 크기에 따라 6~8등분으로 자른다.', '액젓, 식초, 설탕, 고춧가루를 넣고 양념을 만든다.', '양념장에 토마토를 넣고 버무린다.']","['토마토', '토마토 요리', '토마토 레시피', '토마토 반찬', '토마토 겉절이', '토마토 무침', '토마토 먹는법', '토마토 먹는방법', '토마토 활용', '초간단']"
174,9575,밑반찬,일상,과일류,무침,"참외깍두기
도시락반찬",https://www.10000recipe.com/recipe/6928835,"1,569",깻잎언니                                ,2,10분 이내,아무나,"['참외', '집간장', '고추가루', '참기름', '깨', '다진마늘']",입맛 없을때 달콤한 참외 깍두기로 입맛 찾아보세요,"['주먹 크기만한 참외를 1개 준비해요', '껍질깍고 반 잘라서 씨를 빼주세요', '참외를 먹기 좋게 잘라요', '양념을 준비해요', '참외에 양념이 골고루 묻게 버무려 주세요', '참외를 잘라두었다가 드시기 직전에 무쳐서 바로 먹는게 젤 맛있어요']","['참외깍두기', '참외', '건강반찬', '과일반찬', '깍두기']"
175,9576,밑반찬,일상,과일류,무침,수박껍질 무침,https://www.10000recipe.com/recipe/6932755,"1,680",달콤스윗맘                                ,6,60분 이내,아무나,"['수박껍질', '소금', '쏭쏭 썬                                                                                    잔파', '고추장', '고춧가루', '설탕', '다진마늘', '멸치액젓', '참기름']","여름철에 즐길 수 있는 맛진 맛!
수박껍질무침
여린 껍질은 아삭한 식감으로
질긴 껍질은 꼴들한 식감으로
여름철 별미
수박껍질 무침을 만들어 봅니다.","['수박은 \n과육을 파 낸\n껍질의 초록 부분도 제거 하고', '얇게 채썰어\n소금 2큰술에\n30분 절군 후소금이 적당히 절궈지면 단맛이 올라오지만\n\n소금이 과하게 절궈지면 짠맛이...이럴땐 물에 한번 헹궈서 사용해주세요.', '채에 받쳐 물기를 빼줍니다.\n손으로 짜면\n과육 부분이 으스러지니 노노노!', '[수박 껍질무침 양념장 비율]\n고추장 2큰술\n고춧가루 1큰술\n설탕 1큰술\n다진마늘 1과1/2큰술\n멸치액젓 1큰술수박이 워낙 커서\n\n반개 무치는 양념이에요.\n\n\u200b', '양념을 넣고\n조물조물 무친 후', '참기름 1큰술을 넣고\n쏭쏭 썬 잔파와\n버무린 후', '접시에 담아 냅니다.\n오도독~\n맛난 식감이\n맛난 양념과 어우러지는 맛이\n최고!\n밥에 쓱쓱 비벼 먹어도 맛나고\n고기랑 함께 곁들여도 맛진\n여름철 별미\n수박 껍질 무침 이었습니다.']","['수박껍질요리', '수박껍질무침', '수박요리', '여름별미']"
176,9577,밑반찬,일상,과일류,무침,최애반찬 토마토 상추겉절이,https://www.10000recipe.com/recipe/6933370,"1,186",쿡따라                                ,3,10분 이내,초급,"['적 상추', '방울토마토', '간장', '다진마늘', '매실청', '황설탕', '식초', '맛술', '참기름', '깨', '후추']","상큼한 방울토마토 넣고 후다닥 무쳐 만든 토마토 상추겉절이입니다
샐러드 느낌이 나는 신선하고 상큼한 겉절이라 기분까지 좋아져요ㅎㅎ","['재료 준비해 주세요~', '방울토마토는 이등분해 썰어 주세요~', '적상추는 먹기 좋은 사이즈로 \n손으로 대충 뜯어 주세요~', '볼에 손질한 상추와 방울토마토 담아 주시구요~양파 좋아하시면 양파도 추가해도 좋아요~', '적힌 분량의 양념 재료 모두 넣고 \n골고루 섞어 겉절이 양념을 만들어 주세요~겉절이 간은 약간 싱겁게 맞춰야 적당해요~\n먹다보면 간이 적당하게 배여요~', '겉절이 양념 모두 넣어 주시구요~', '살살 버무려 주기만 하면 토마토 상추겉절이 완성~미리 버무려 두면 맛이 없으니 먹기 직전 \n재빠르게 무쳐 드시면 좋답니다', '겉절이랑 같이 먹으려고 \n소곱창 노릇노릇하게 구워 준비했어요~', '토마토와 상추 안 어울릴거 같은 어색한 조합 같지만\n고소한 소곱창 꾸버 상추겉절이랑 같이 먹었는데\n넘 잘어울리고 찰떡조합이더라구요ㅋ']","['토마토상추겉절이', '토마토', '방울토마토', '상추겉절이', '토마토겉절이', '방울토마토겉절이', '겉절이', '한식샐러드', '쉬운반찬', '밑반찬']"
