,index,닉네임,작성날짜,작성시간,별점,내용
9442,1298,미래주,2022-09-27,16:48:03,5,묵은지 계속 먹는중이에요 다시다 신에한수 맛없는 김장김치가 아주 맛나게 변하네요 감사합니다
9443,1298,룰루랄라새댁,2019-08-11,20:43:17,5,남편이 빨갛게 지진것만 좋아했는데 이번에 레시피대로 해주니 너무 맛있다고 잘먹었네요^^ 옛날에 엄마가 해주던맛도 나고~ 잘해먹었어요^^
9444,1298,우추프라카치아♥☆,2019-11-10,19:26:28,5,"일단 한접시만 해서 상에 올렸는데 신랑이 밥을 두 대접이나 먹었어요^^
감사합니다 또 해야 겠어요^^"
9445,1298,동동러브72,2021-11-13,20:34:41,5,"묵은지 처치곤란이었는데 너무 맛있게 먹었어요.
다시다,설탕 양 레시피보다 조금 넣었는데도 맛나요.감사합니다^^"
9446,1298,happiness,2022-09-05,18:13:01,5,묵은지를 어떻게 해야하나 고민하던 중에 들기름 없이 볶을수 있는 레시피를 찾아서 너무 간단히 할수 있었어요. 레시피대로 했더니 맛도 있고 그냥 두다가 버리게 될뻔 했던 묵은지를 살리게 되었네요.감사합니다^^ 전 매콤한걸 좋아해서 청양고추도 2개 넣었어요.
9447,1298,냐하하♡,2022-01-02,17:43:15,5,"쉐프님 레시피대로만 하면 정말 쉽고 맛나게 완성되네요.
저는 묵은지 볶을때 식용유에 들기름을 조금 넉넉하게 함께 둘러서 볶았어요.
훌륭한 레시피 감사합니다~^^"
9448,1298,이상아^^,2018-08-11,17:25:46,5,"넘 맛있네요~
요리하는 수고에 비해 넘 맛나요~
신김치 있으면 반찬으로 자주 해 먹을께요~~^^"
9449,1298,윰윰2222,2020-09-07,16:58:41,5,"처음 해봤는데 간단하면서도 너무 맛있어요!
앞으로 종종 해먹을거 같네요 ㅎㅎ"
9450,1298,바람의제시캬,2019-08-12,04:55:13,5,감사세요~~~~ㅎㅎㅎ 설탕 두꼬집하고 들기름 쪼매 넣으면 더욱 마싯어요
9451,1298,ㅇㅅㅁ;;;,2021-09-03,15:05:00,5,너무 맛있게 잘먹고 있어요~~ 쉬운방법 알려주시니 더 좋은것 같아요<~!
9452,1298,최형숙,2022-11-19,16:49:57,5,"레시피대로 만드니
너무 맛나게 잘되었어요
감사합니다^^"
9453,1298,새미엄마,2022-07-12,17:27:58,5,"설탕을 빼 먹었는데 그래도 맛 있네요~
감사 합니다~^^"
9454,1298,차 연자,2022-02-27,13:23:37,5,맛있게먹었어요~앞으로도이렇게해서먹을거예요~
9455,1298,아압두둘라아,2018-08-04,06:17:43,5,오 ~ 묵은지가 이렇게 맛있는줄몰랐습니다
9456,1298,내꼬붕,2020-05-20,17:28:33,5,여러번 해 먹어도 맛있어요
9457,1298,yoon8003,2018-08-10,13:17:44,4,오늘.점심 메뉴 맛있겠 먹었어요
9458,1298,초이콩,2021-09-29,18:55:21,3,설탕이 언제 들어가는지 안적혀있네요~
9459,1299,클로우버,2021-09-06,01:26:47,4,이거 해먹을려고 정육점에서 소고기 사왔네요 간단하면서 도시락 반찬으로도 괜찮은것 같아요~
9460,1300,풍류주당,2019-10-04,18:31:11,5,"오늘 꼬마당근한봉지를샀는데 너무많아요
감자와당근을 듬뿍듬뿍 넣어서했습니다 저한테는안주로도 굿굿입니다 맛있는레시피고맙습니다"
9461,1300,식사중,2020-01-14,10:04:21,5,"사둔감자가 수분이많아 볶으니 다 말라 비틀어져 비쥬얼 진짜 아니올시다이더만, 감자볶음 살짝데쳐하니 만족합니다"
9462,1300,몽땅쓰,2019-02-19,21:49:09,5,"감사합니다ㅜㅜ 첫 감자채는 삶지않고 걍 볶아서 덕지덕지 붙어버린 데다가 익히는데 한 15분 넘게 걸린거같아요...ㅜ
사랑함니다 이 레시피 애낍니다❤❤"
9463,1300,사과애플,2019-02-04,09:04:53,5,집에있는 야채 다 동원해서 만들었네요. 좋은 레시피 감사합니다^^
9464,1300,el-,2019-03-18,17:00:58,5,앗 저도 감자를 너무 익혀버려서 약간 뭉게졌지만 맛있네요 ㅋㅋ
9465,1300,윤꽃씨,2020-09-27,13:06:51,5,"감자볶음은 항상 이리세피로만해요
감자가 안부서지고 맛있어용"
9466,1300,lalaala,2019-06-04,18:12:20,5,감자가 으스러지지 않고 보기좋게 잘 볶아졌어요 고맙습니다 ^^
9467,1300,Lucy-shmom0912,2019-03-21,19:06:08,5,너무 쉽게 잘 만들었어요 ~~ 감사합니다 ^^
9468,1300,집순이새댁,2019-07-26,19:51:12,5,"진짜맛있어용 ㅎㅎ
당근빼고 햄넣었어요"
9469,1300,duracross,2019-02-04,14:32:41,5,감사합니다...맛있게 잘 해먹었습니다^^
9470,1300,요리초보운전,2019-02-28,19:39:04,5,정말 맛있게 잘 먹었어요
9471,1300,숨끼,2019-02-08,13:46:35,4,요리고자(?)라서 ㅠㅠ 감자를 너무 삶아서... 다 뭉개져버렸어요 ㅠㅠㅠ흐엉엉 감자삶는시간이 안 써있길래 제 생각대로 삶았다가...ㅎㅎㅎ 아쉽네용
9472,1300,,2019-02-13,22:05:28,4,담백하게 잘해먹었어요
9473,1301,요리하는 호랭이,2021-07-25,11:47:10,5,첫번째 실패의 원인은 수분을 말끔히 제거하지 않은데 있는거 같아 이번에는 수분을 없애기 위해 소쿠리에 널어서 반나절 말렸다가 해보니 바삭하게 되네요.소금 만으로는 맛이 살짝 아쉬워 설탕 조금 뿌리니 딱 맛있네요.영양가 풍부한 깻잎을 이렇게 요리해먹을수 있어서 좋습니다. 요리사님 감사해요♡
9474,1302,Nicole Choi,2018-04-19,11:45:19,5,"감자 넣기 전에 기름에 다진 마늘 조금 넣고 볶다가 마늘이 갈색으로 익었을때 감자, 당근 그리고 양파 넣고 살살 볶았어요. 감자가 정말 으스러지지 않아서 맛있게 먹었어요. 아이+어른 입맛에 최고!"
9475,1302,비온뒤맑음쨘,2018-05-19,08:44:43,5,우와~!! 정말 알려주신대로 소금에 살짝 절여 볶았더니 감자가 부셔지지 않았어요!!! (물에 살짝 담궈 전분을 살짝 빼주고 소금에 살짝 절였어요) 덕분에 처음으로 안부셔진 감자볶음에 성공했답니다!! 감사해요♡
9476,1302,햇살가득,2018-04-19,17:51:42,5,늘 전분만 빼느라 물에 담궜는데 소금에 살짝 절이는게 신의 한수네요.^^감사합니다
9477,1302,초연심,2018-08-29,16:35:08,5,"오~~신기해요
저도 첨으로 안부서진 감자볶음 성공했어요 ㅎㅎ감사합니다^^♥"
9478,1302,작은책방,2022-09-25,19:58:15,5,"부서지지않고 윤기나게 잘되었습니다~
감사합니다!"
9479,1302,강 냉이,2018-04-02,23:10:27,5,처음볶아봐요..진짜루 맛있어요 감사감사
9480,1302,보도송이,2018-08-29,19:59:25,5,안부서지는 꿀팁 감사해요~^^
9481,1302,양초딩,2022-10-03,16:52:09,4,"전 감자가 살~짝 덜 익고 싱거웠어요ㅜㅜ
그래도 간단 반찬 완성했네요~
감사해요^^"
9482,1303,명자짱~♥,2021-08-16,17:56:47,5,"오늘 저녁반찬 해결이 됐네요ㅎㅎ
아이들이 있어서 고추빼고 했는데
너무너무 잘먹어요ㅎ"
9483,1303,쮸잉러브,2021-12-21,18:14:44,5,"애호박볶음은 처음 도전해봤는데 아이가 먹을 반찬이라 새우넣을까 하다 크래미 넣었더니 정말 맛있네요..
남편이랑 저도 너무 맛있다며 반찬 다 먹었습니다.
레시미 너무 감사합니다"
9484,1303,아가찌,2021-12-27,18:58:19,5,"이 레시피로 벌써 다섯번은 더 만들었는데, 제가 아직 서툴어서 할 때마다 맛이 달라지네요 ㅜㅜㅎ 그래도 맛있게 먹고있습니다~
재료들을 거의 한번에 넣고 만들수 있어서
요리의 부담이 적은것 같아요! 감사합니다:)"
9485,1303,윤균균,2021-08-02,12:52:22,5,"애호박볶음에 성공했어요
애들이먹을꺼라 고추빼고 했는데 애들도 잘먹고 
어른입맛에도 딱이네요
식당에서 애호박반찬이나오면 간도딱들어맞고 맛있어서
집에서 도전하면 안되더라구요ㅠ
레시피따라해서 맛나게 먹을수 있고 애들도 잘먹어서
너무좋았습니다"
9486,1303,정휘찬,2021-08-18,00:47:26,5,업소여서 대량으로 볶으려니 장난 아니네요~^^ 홍고추가 없어서 당근으로 했는데 아쉬워요~^^
9487,1303,산인화,2022-11-13,21:55:58,5,"레시피대로 몇번을해먹고있어요
너무맛있어요
레시피없을때는 자신없어서
반찬가계가서 사먹었는데
워낙조금이었는데
오늘호박두개사서 아주푸짐하게했습니다 
감사합니다~~~"
9488,1303,NARAGO NADA,2022-01-05,13:55:24,5,"맛있네요.
원래 애호박볶음 안좋아하는데 요즘 입맛이 좀 변해서 했는데 맛있어요.
홍고추 넣느널 깜빡했는데, 넣었으면 살짝 칼칼한맛도 날거 같은데 아쉽네요~~^^"
9489,1303,oro****74,2021-12-22,18:36:18,5,호박을 좋아하지 않는 편인데 어머니 반찬으로 시도해 봅니다. 간이 잘 맞는건지 ㅋㅋㅋㅋ저녁에 드려볼께요. 감사합니다.
9490,1303,짜플천사다냥,2021-08-30,22:23:12,5,덕분에 짜지않고 매콤하니 맛나게 잘 되었어요ㅎ 맨날 하믄 좀 짜거나 푹익어서 실패했는데 성공적으로 씹히는 맛도 있고 딱 알맞게 맛있게 되었네요 감사해용~^^
9491,1303,황지영,2021-11-06,22:27:22,5,맛있어요 전 여기에다 들깨가루 추가해서 해봤어요 ^^감사합니다
9492,1303,헬씨네,2021-07-25,19:30:11,5,제가 해본 레시피중 최고에요. 아이와 어른 입맛에 딱이에여
9493,1303,HuenSuk (crystal)Kim,2021-11-15,06:52:26,5,제가해본 반찬 레시피중에 젤 맛있었습니다. 감사합니다.
9494,1303,진현유 맘,2021-08-09,18:03:29,5,호박이 많아서 이 레시피를 빌려 조리 했더니 맛있어요
9495,1303,ㅎㅎ^^,2022-05-25,20:48:29,5,어렵다 생각했었는데 엄청쉬고 맛있어요 감사합니다
9496,1303,Eun Joo,2022-08-08,18:01:39,5,홍고추가 없어서 예쁘진 않지만 맛있네요!! ^^
9497,1303,뉴냐눈,2021-09-02,07:22:07,5,"가족들 다 맛나다고 잘 먹네요
감사해요"
9498,1303,heeya choi,2022-02-27,17:23:06,5,맛있어요 :) 다이어트중에도 좋습니당 ^^
9499,1303,망구킴,2022-02-18,18:36:35,5,감사해요 애호박 처음으로성공했어요
9500,1303,juliana51,2021-08-16,21:39:11,5,요리는 처음해보았는데 맛있네요^&*!
9501,1303,김인숙(Priscilla),2022-08-02,08:00:50,5,"네
특히 아들이 맛있다고 했네요..."
9502,1303,쪼꼬송,2021-08-07,22:33:54,5,맛있어요^^
9503,1303,최경미,2022-08-27,19:37:53,5,맛나요~
9504,1303,캔디5218,2022-04-25,17:57:54,4,달콤살캉하니 너무맛있네요 잘먹겠습니다
9505,1304,은아은유맘-,2019-06-05,09:37:23,5,꽈리고추가 싱겁다고 해서 어묵건져내고 고추만 소금.간장 간을 더해서 볶았어요^^
9506,1304,요리하는 머스마,2022-09-17,19:26:30,5,"꽈리고추가 약간 매콤해서 더 맛있네요~약간 싱거운것 같아서 간장을 좀 더했더니 입맛에
딱 맞았아요~감사합니다~"
9507,1304,넘치는기쁨,2018-10-06,19:17:32,5,특별한 반찬이 되었네요 매콤하니 정말 맛있게 먹고 있어요^^감사합니다~♡
9508,1304,짱블리루피♡❤,2022-10-17,21:34:14,5,한번도안해봤는데처음으로해보니까남자친구맛있다고하네요
9509,1304,양양이랑 양순이,2019-02-22,19:51:06,5,"꽈리고추에 후추가루 넣은것은 처음입니다.
 맛이 좋네요^^"
9510,1304,아빠곰,2022-04-20,21:15:20,5,"레시피가 간단..^^
퇴근후 금방 뚝딱 만들어 먹으니 좋네요"
9511,1304,ucsd,2018-09-28,06:22:09,5,"맛나요..꽈리코추 넣을생각은 1도 못했는데..
감사해요~~"
9512,1304,은선채원맘,2019-04-06,10:29:48,5,"맛있게 요리해서 먹었습니다.
감사합니다"
9513,1304,구미호찌,2018-10-21,11:14:07,5,매콤하고 담백하네요 감사합니다ㅎㅎ
9514,1304,딸기포포,2018-09-28,12:36:43,5,넘 맛나게 잘 먹었네요^^
9515,1304,여름아엄마다,2020-09-22,10:21:00,5,간단하고 맛잇어요!!
9516,1304,이경년,2018-10-10,16:16:26,4,간단하면서도 맛있네요 단지 처음에 ㅇ어묵을 뜨거운물에 한번 살작 데쳐도 좋은듯..
9517,1305,오동통삼둥이,2022-06-08,20:03:05,5,"시골가서 뽑아온거라...
두께가 들쑥날쑥이라 뜨건물에 살짝 데쳐서 했네요.
양이 많아서 조리는데 시간은 걸렸지만..
덕분에 맛나게 잘해먹었네요..아이들두 엄청 잘먹고!"
9518,1305,유선희임,2020-03-05,09:29:21,5,엄마가 마늘쫑 드시고 싶다고 하셔서 레시피대로 했는데 맛있다고 잘 드셔서 좋았어요. 감사합니다~
9519,1305,아희.찬휘맘,2020-05-08,19:06:13,5,어릴때 좋아했는데 이제서야 해먹어보내요~~~
9520,1305,루오시,2020-05-20,00:39:37,5,예전에 먹던 친정엄마가 해주신게 생각나요
9521,1305,카누좋아,2021-05-17,11:14:09,5,"레시피 감사해요
맛있게 잘먹었습니다^^"
9522,1305,다뜨뜨,2020-05-05,09:13:14,5,간단하고맛잇게만들어먹엇어요!
9523,1305,바니오,2021-04-26,14:01:42,5,간도 알맞고 맛있어요♡
9524,1305,정수아~♡,2022-01-26,16:18:30,5,요리하기쉽고 맛있어요~
9525,1305,도림달,2021-05-28,07:26:46,5,간단하고 맛있어요~^^
9526,1305,마술 손,2021-06-12,07:42:07,5,간단하고 맛있어요^^
9527,1305,뒤뚱새댁,2019-08-02,13:25:45,5,레시피 감사해요~
9528,1305,광주아짐,2020-04-14,10:52:00,5,오늘 했네요 ^^
9529,1306,,2020-04-29,09:40:17,5,"간단히 참 맛있네요
쿡쿡 셰프님꺼
마니 보는데 실수제로여요
감사합니다"
9530,1306,고찬호,2018-06-03,14:35:11,5,맞있게됐어요
9531,1307,나리공주,2022-07-21,10:37:27,5,내가찾던그맛이네요~ 정말 맛있어요 앞으론 이 요리법으로 계속 할겁니다~~
9532,1307,사행습인운(思行習人運),2022-06-20,20:45:29,5,소금에 절이니까 덜물컹하고 좋아요 간단하고 잘먹었습니다
9533,1308,annavi****,2018-11-11,20:50:53,5,"너무 맛있게 되었어요.
가을무는 약이라는데 무나물 많이 먹을꺼 같아요
감사합니다~^^"
9534,1308,우깡이7,2018-11-09,08:59:58,5,냉장고에 남은무를 어떻게 할까하다가 무나물 레시피를 보고 딱 이거다 생각이드네요 소금간은 맛소금인가요 천일염 인가요? 요리 꽝손이라 이제서야 레시피보고 따라해보게되네요 감사합니다
9535,1308,유리나♡,2019-05-15,05:29:55,5,"세번째 만들었어요 
처음엔ㅋ태워서ㅜㅜ
오늘은 잘됐어요 
감사합니다"
9536,1308,,2018-12-17,14:14:53,5,간단하게 잘 해먹었어요^.^ 속도 편하고 간이 딱 맞아요~ 감사합니다!
9537,1308,순수하고덕스러운여인,2018-11-08,14:01:53,5,굿~~~그냥 무우를 볶을때보다 맛있고 좋아요ㆍ 추천합니다
9538,1308,rose7228,2019-01-17,22:32:17,5,"어렸을때 먹었던 엄마손맛이네요
맛있었어요
감사합니다"
9539,1308,손님고기,2018-11-09,10:48:14,5,"간단한것을 난모르고 있었네요
감사합니다"
9540,1308,내가만든장맛,2018-11-09,05:57:32,5,"너무 맛있고 좋아요
 감사합니다"
9541,1308,양산딸부자,2019-05-15,17:06:18,5,쉽게 맛있는 요리 ^^
9542,1308,인정하자,2018-11-22,17:08:57,4,"요즘 생각만하다 시도해봤어요.
저는 마지맙에 참기름 한숟갈과 송송 썰은 대파 한숟갈 추가 했어요.
감사해요"
9543,1309,블루베리0709,2018-09-27,20:07:15,5,이렇게 처음 해봤는데 꽤 맛있어요. 간편하고요~^^ 음식 소개해 주셔서 감사합니다.
9544,1309,풍류주당,2020-12-29,20:19:59,5,감사드립니다 지금한봉지를3번에걸쳐서끝장냈습니다 고춧가루는1/2로줄여서해먹었습니다 맛난레시피다시금감사합니다
9545,1309,아츠츠,2019-12-03,13:05:56,5,자취생이라 가끔 집밥이 먹고 싶을 때가 있는데 엄마가 해주시던 맛이랑 똑같아요ㅋㅋㅋㅋㄱㅋ 실패할까봐 콩나물반봉지로 도전했는데 담에는 한봉지씩 하려구요ㅋㅋㅋ
9546,1309,스타 & 튼튼이 ♡ (허니허니),2018-07-25,18:37:51,5,"여름이라 입맛없을때 딱이네요.
들기름맛이 싹~~퍼지고 국물이 자작자작해서
밥에 비벼먹기도맛있어요.
간단하면서도 제대로된 요리같아서 
칭찬받았어요.
너무맛있어요 ㅋ"
9547,1309,Mina2580,2018-07-18,07:58:58,5,삶고 무치는것보다 간단하고 아삭하고 콩나물에 간도 잘되고 맛있어요!
9548,1309,@ 진혀늬,2018-10-23,17:34:58,5,간단하고 맛나게 잘해먹었네요^^ 무침보다 맛나요~
9549,1309,미라그,2019-01-11,09:29:35,4,간단 맛나요^^ 쉬운요리들 많이 배워가요
9550,1310,,2022-05-26,18:32:13,5,"마늘쫑 감자채볶음 정말 좋아요
덕분에 맛있게 해서 먹었습니다 ^^"
9551,1310,쑥땍,2020-06-16,17:55:24,5,덕분에 맛있게 잘 준비했어여~ 남편도 좋아하네여
9552,1310,냔공주,2021-04-19,11:41:25,3,맛있게 냠냠
9553,1311,매새연주,2020-04-29,12:41:45,5,"삼겹살 넣고 같이 하려고 했는데 급히 만들게 돼서 두부랑만 먹었어요ㅎㅎ꿀맛!!! 들기름이 다 떨어져서 참기름 넣고, 설탕 2스푼 넣었더니 딱 좋네용"
9554,1311,저항의 중간지대,2018-10-09,20:10:34,5,"진짜 이 방법대로 만들었는데 맛있었어요!!!!
그래서 볶음김치 덮밥을 먹었어요 ㅎ
감사합니다^^"
9555,1311,oro****74,2022-08-18,14:37:45,5,진짜 간단한데 맛있네요~ 김치양념이 다 씻겨서 국물이라도 넣어야 하는거 아닌가 했는데 고추가루 넣으면서 비주얼도 갠찮아지고 맛도 좋습니다.감사합니다.
9556,1311,dmsli,2020-06-10,20:27:59,5,와 여지껏 한 김치볶음중 제일 맛있었어요ㅠㅠ 신김치를넘어 쓴김치였는데도 살리네요 ㅠㅠ
9557,1311,떼굴이,2019-02-17,09:48:58,5,만개에서 김치볶음 몇개 따라해봤는데 이게 간단하면서도 제일 맛있었어요 막 조리했을때는 잘 모르겠더니 식으니까 딱 편의점맛♡ 났어요 저는 설탕대신 조청넣었고 애들먹이려고 고추가루는 뺐어요 개쩌는 레시피 꼭 해보세요
9558,1311,요리가취미인학생❣,2018-08-25,17:15:21,5,세상에나 마상에나 할머니께서 해주시던맛이라서 더 맛있어요ㅠ 간단하면서도 고소함을 느낄수 있는 볶음김치 팁 알려주셔서 감사합니다
9559,1311,승연이언니,2020-12-23,02:47:50,5,이대로해먹었는데 넘맛있어용!! 편의점 그맛납니다 ㅋㅋㅋ 좋은 레시피 감사합니다! 늘 행복한일 가득하세요~♡
9560,1311,바이맹,2019-06-30,23:08:06,5,"레시피 따라서 만들었어요.
묵은지 사용했는데, 아주 맛있게 먹었습니다.
내일부터 배낭여행 다니면서 밑반찬으로 먹을려고 별도로 포장해 두었습니다."
9561,1311,sumeh****,2021-08-28,17:14:22,5,"간단하면서도맛있어요
즤김치 익다못해 쓴맛나는데 맛있게잘되었어요
김치가너무많아서그런가잘안익고타는것같아 물약간넣고졸였어요"
9562,1311,Jenna K,2020-09-22,13:07:51,5,요린이 새댁인데 레시피 그대로 따라만 해도 삼겹살 부럽지 않게 맛있는 볶음김치가 돼서 너무 맛있게 먹었어요!
9563,1311,5학년 초딩이,2021-04-16,12:35:07,5,5학년인제가 먹을거고 저희집 고추가루가 되게 매워서 고추가루는 넣지않고 했는데 되게 맛있었어요 완전 밥도둑!
9564,1311,초보홍,2020-07-06,17:30:02,5,재료도 너무간단하고 만들기도 빠르고 맛도모양도 너무조아요 감사해요
9565,1311,-양갱,2021-11-09,02:09:44,5,요알못인데 레시피가 어렵지 않고 간단해서 따라하기 쉽고 맛있었어요.
9566,1311,서율예서맘,2021-01-23,19:52:42,5,"맛있게 만들어서 먹었어요^~^
레시피가 쉬워서 따라하기가 편했어요~~"
9567,1311,coco9412,2017-02-17,18:32:36,5,김치볶음 처음했어요 .오늘 저녁 반찬으로 먹을려고만들었네요
9568,1311,하루맘맘,2022-10-04,15:58:39,5,밥맛없었는데 누룽지랑 볶음김치랑 해치웠네용 감사합니다~^^
9569,1311,모하나,2022-01-12,22:05:35,5,진짜진따 너어무 맛있게 먹어서 또하고있어요 최고예요
9570,1311,냐냐비야,2020-11-15,15:14:13,5,밥이든 고기든 완전 맛있어요~~ 간편하고 넘 좋네요^^
9571,1311,엄마에게맛있는요리를,2017-01-29,11:20:26,5,간단하면서 맛있어보이네욤 좋은 레시피 감사합니당
9572,1311,사랑만복,2021-04-16,14:30:41,5,간단하면서 맛도 좋아요^^ 잘먹었습니다~
9573,1311,ㄱ.키티,2017-02-12,13:38:21,5,초간단하고 김치가 일단 맛있어야해요!!
9574,1311,Crazy.moon,2021-05-28,20:06:18,5,"맛나게 잘먹엇어요
레시피 고마워요"
9575,1311,ㄷㄴ슥ㅂㄷㄴ스즈,2020-06-26,13:28:59,5,간편하고 좋네요. 맛도 있구요^^
9576,1311,빡쏘:),2022-03-24,17:47:24,5,완전 짱이네요~~^^ 감사합니다!
9577,1311,정민지수맘,2022-01-18,19:54:55,5,오늘 먹었는데 진짜 맛있네요
9578,1311,,2020-02-13,19:36:36,5,너무 맛있게 잘 먹었습니다
9579,1311,윤차니맘v76v봉계동,2017-01-22,19:12:24,5,간단하면서 넘 맛있네요~^^
9580,1311,소아마마,2019-08-08,22:59:45,5,중딩우리아들이 맛있대요
9581,1311,콩이지니,2020-03-27,10:02:54,5,이방법이 제일 맛있어요
9582,1311,judge0228,2017-03-24,18:25:53,5,초간단!! 기대됩니다^^♡
9583,1311,이미추억,2017-06-02,10:53:25,5,맛나게 잘 먹었읍니다.
9584,1311,항상처음처럼,2017-01-08,21:11:38,5,맛있게 잘먹었담니다~
9585,1311,얌얌 이쁜이,2022-05-05,22:20:51,5,간단하고 맛있어요~
9586,1311,치즈라임,2016-12-15,15:35:50,5,우와 짱 맛있어요.
9587,1311,(별)희망,2017-01-13,07:30:56,5,따라쟁이합니다.
9588,1311,파주새댁.,2017-03-06,19:45:55,5,간단해서좋아요
9589,1311,법자,2020-04-06,20:50:20,5,맛있어요.
9590,1311,한성환,2022-06-14,09:41:31,5,쉽네요
9591,1311,앙꼬르동,2021-10-25,00:21:59,4,"고기나 참치 넣으면 든든할 것 같아요 단거 싫어하시는 분은 설탕 조절 하셔야 해요
레시피는 쉽습니다"
9592,1311,양초딩,2021-11-09,19:22:29,4,"전 김치를 씻지 말걸 그랬어요ㅜㅜ
김치가 너무 싱거워 졌네요ㅜㅜ
그래도 감사해요^^"
9593,1311,강Tim,2016-12-19,18:55:18,4,참치랑 같이 볶으니 더 낫네요....
9594,1312,홍명짱,2020-08-06,16:36:41,5,레시피대로 만들었더니 진짜 넘 맛있어요ㅠㅠ 여기다가 고추장 올리고 계란 올려서 비빔밥 먹으면 끝일듯ㅠㅠ 좋은 레시피 감사합니다
9595,1312,어쩌다 뉴욕맘,2020-12-16,04:17:15,5,아기간장써서 27갤 아기 반찬으로 했는데 진짜 맛나요! 좋은 레시피 감사해요~^^
9596,1313,화아시스,2021-06-20,09:40:09,5,"소금으로 절이는 부분, 쎈불에 살짝 익히기!! 꿀팁이었어요. 쫄깃쫄깃 맛있었습니다.~~~"
9597,1313,오예쓰으,2020-10-20,21:31:13,5,"맛있어요. 매운걸 잘 못먹는데 구입한 아삭이 고추가 하필 매워서..ㅋㅋㅋ 꼬들꼬들하니 장아찌같기도하고 맛있어요. 개인적으로 끝맛이 깔끔해서 좋았어요. (가지 절이실때 꼭 소금 적당히 넣으세요..실수로 많이 부어버려서 처음에 소금째로 먹는줄..그나마 냉장고 숙성하니 좀 나아졌어요ㅠㅠㅠ) 다음번에 다시 해보고싶은 레시피입니다~!
ㅡㅡㅡㅡㅡ
요리초보다보니.. 레시피 양념보고 한번에 
섞어 볶았는데도 윤기나니 맛나요.
다음번에는 순서대로 해볼 예정입니다!"
9598,1313,songsong11,2020-08-20,07:42:59,5,해본 가지요리중 제일 맛있어요.^^
9599,1314,이선희,2022-01-12,16:03:14,5,간단하게 짭잘한 감자채볶음과 함께 학창시절 양은 도시락 속으로 여행을 떠난듯 합니다
9600,1314,ss****,2022-05-30,20:23:02,5,감자가 하나밖에 없는데 아이가 햄들어간 감자채볶음을 해달래서 해줬네요~ 맛있다고 엄청잘먹네요ㅎㅎ
9601,1314,£○V€_☆,2022-04-01,18:50:28,5,"소금 넣고 감자를 삶으니
짭쪼롬 하니 맛있게 잘 베어 나네요~
아들이 맛있다고 요리사 되면 되겠데요 ㅎㅎ
맛있게 잘 만들었습니다~^-^"
9602,1314,사랑허니,2022-07-30,16:01:24,5,집에 감자가 많아서 이 레시피 덕에 감자볶음 맛나게 했어요 감사합니다^^
9603,1314,베짱개미,2022-08-16,19:23:44,5,"좋은 레시피 감사드려요
너무 맛있네요~~"
9604,1315,배달음식그만먹고싶어요,2022-04-09,12:53:19,5,담백하고 맛있어요. 쉽게 할 수 있도록 설명해주셔서 큰 도움이 되었어요. 고맙습니다
9605,1315,bfamily,2022-06-10,15:58:04,5,쉬워 보이지만 이따금 실패할 때가 있어서 첮아봤는데 훌륭하게 성공했네요~. 감사합니다^^
9606,1315,호호호맘마,2022-06-12,19:15:13,5,"무나물 처음 해봤는데 덕분에 쉽고 맛있게
 성공했습니다. 감사드려요~^^"
9607,1315,주희,2022-06-09,12:13:26,5,너무먹고싶은데 자신이없어 도전못했었어요 칼질을못해 채칼썼구요
9608,1315,Park sangmi,2022-04-12,17:47:37,5,"먹어본 무나물중에 가장 맛있어요~
감사합니다"
9609,1315,황주선,2022-07-18,14:43:30,5,요리를했는데너무맛있어요
9610,1315,유림,2022-04-23,22:09:31,5,맛있어요♡
9611,1315,오기♥️,2022-02-16,12:44:52,5,맛있어요.
9612,1316,이미영,2022-07-24,19:36:57,5,"색다른 맛이네요.방금 만들었는데,그기에다가 양배추도 같이넣머 뽁았더니 더 맛있네요."
9613,1316,백은정,2021-07-28,17:39:10,5,가지를안먹던우리아이들이이렇게해주니너무잘먹었어요...자주이용해야겠어요....
9614,1316,겨자망,2020-06-04,15:06:48,5,마침 가지가 있어서 오늘점심으로해먹었는데 너무 맛있네요..저는 애호박도있어서 같이넣어서 해먹었습니다
9615,1316,-이성석,2020-03-04,05:17:19,5,간편하게잘먹었습니다^^
9616,1317,땡삐,2022-02-21,22:20:57,5,"레시피 대로 따라해 봤어요.
다만 들기름을 싫어해서 참기름으로 대체했는데, 정말 맛있게 먹었습니다.
딱 어릴 적 엄마가 해준 그 맛을 먹는 기분이었어요."
9617,1318,소윤♥,2017-07-18,23:24:20,5,평소에 카레를 좋아하는 데 해보니까 간단하고 항상 채볶음할 때 타서 실패했는 데 약간 데쳐서하니까 타지도 않고 카레넣어서 건강에도 좋고~너무 맛있게 먹었네요 감사합니다 ㅎㅎ
9618,1318,jjiniid,2018-06-06,20:34:04,5,맛있어요~ 좋은 레시피 감사합니다^^
9619,1318,수민주연대환맘,2016-03-14,15:58:30,5,아이들반찬으로 괜찮네요~~^^
9620,1318,혜숙이,2020-01-24,19:36:22,5,너무맛있게 먹었어요^^
9621,1318,아엄,2017-10-08,00:23:16,5,너무 잘 씁나다!
9622,1319,아잉별,2019-11-22,20:14:32,5,오이식감 엄청좋았네요.또하나의 메뉴생겼네요.고맙습니다.
9623,1319,고성정경화,2019-07-07,21:09:21,5,투명하게 볶으니 넘부드럽고 맛있네요
