,index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그
1267,1268,밑반찬,일상,채소류,볶음,애호박 볶음,https://www.10000recipe.com/recipe/6878983,"14,421",오마이쿡                                ,6,30분 이내,아무나,"['애호박', '절임소금                                                                                    2작은술', '당근', '들기름', '다진마늘', '통깨']","집집마다 자주 애용하시는 호박볶음 레시피가 따로 있으실텐데요.
저희집은 새우젖을 넣고 하는 호박볶음은 따뜻할때만 젓가락이 가더라구요,
그래서 식어도 잘 먹는 호박볶음을 만들어 먹는데 
다양한 방법으로 호박볶음 만들어 보세요~~^^","['애호박은 반달썰기하고 당근은 길이대로 채썬다.', '호박에 소금을 넣고 고루 섞어 10분정도 절인다.', '절인 호박을 물에 씻어 부서지지않게 적당히 힘을 주어 물기를 짠다.', '팬에 들기름을 넣고 호박을 넣어 볶는다.', '당근채도 넣고 볶는다.', '모자라는 간은 소금으로 하고 다진마늘을 넣고 볶아준다.', '통깨 뿌려 마무리한다.']","['애호박볶음', '호박볶음', '호박반찬', '애호박']"
1268,1269,밑반찬,일상,채소류,볶음,<만남의광장> 백종원의 갓김치볶음 만들기,https://www.10000recipe.com/recipe/6953792,"10,545",행복한미야미니맘                                ,6,15분 이내,초급,"['묵은갓김치', '들기름', '마늘', '설탕', '깨', '쪽파']",갓김치을 들기름에 볶아 밑반찬으로 드시면 정말 좋아요.,"['묵은갓김치는', '물에 씻어서', '먹기좋은 크기로 썰어요.', '팬에 들기름 8T를\n넣고', '갓김치를 넣어요.', '마늘 2T를 넣어', '볶아요.', '설탕2T를 넣고', '3cm길이로 자른 쪽파를 넣어', '살짝 볶아요.', '깨를 뿌려 완성해요.']",['갓김치볶음백종원래시피#만남의광장']
1269,1270,밑반찬,일상,채소류,볶음,총각김치볶음~초간단밑반찬!,https://www.10000recipe.com/recipe/6972367,"2,397",왕눈이의맛있는이야기                                ,6,10분 이내,아무나,"['익은 총각김치', '대파', '해바라기유', '진간장', '설탕', '올리고당', '참기름']",새콤하게익은 총각김치를 후다닥 볶음반찬~밑반찬으로 만들어보세요!,"['잘익은 총각김치를 먹기좋게 한입크기로 잘라서 팬에 넣어주세요', '대파를 굵게 쫑쫑썰어서 준비해주세요', '1번을 해바라기유를 넣어서 진간장을 팬의 가장자리부분으로 둘러주고 센불에서 볶아주세요', '취향껏 설탕을 넣어 볶아주시고 저는 단맛은 설탕으로 올리고당1큰술 넣은것은 볶았을때 윤기나도록 넣었어요\n3~5분정도 볶아주세요', '자른 대파를 넣고 1분정도 더 볶아주신후', '참기름/통깨를 뿌려주시고 마무리해주시면 완성이네요\n오랜시간 볶지않는게 포인트!!\n물컹거림없이 아삭한듯~단짠의 매력으로 밑반찬으로 먹을수있는 총각김치 볶음이랍니다!']","['알타리김치볶음', '초간단', '어린이반찬', '초스피드', '쉬운반찬']"
1270,1271,밑반찬,일상,채소류,볶음,가지채볶음~어린이반찬/제철밥상,https://www.10000recipe.com/recipe/6962401,"2,245",왕눈이의맛있는이야기                                ,4,15분 이내,아무나,"['가지', '양파', '대파', '소금(절일때)', '굴소스', '설탕', '해바라기유', '다진마늘', '참기름', '통깨']",제철가지를 채를 썰어서 아이들이좋아하는 굴소스에 볶아봤어요,"['가지를 깨끗하게 씻어 꼭지를 제거후에 조금 두껍게 옆으로 슬라이드해주신후 채를 썰어주시고 소금을 뿌려서 섞어준후 10분간 절여서 그대로 꼭 짜서 수분을 빼주세요', '가지가 절여지는 사이에 양파를 너무얇지않게 썰어주시고 대파를 굵게 쫑쫑썰어서 준비해주세요\n*취향껏 청양고추를 1~2개 썰어추가하셔도 되세요\n저는 아이들이 먹을꺼라서 뺐어요', '팬에 해바라기유를 넣고 쫑쫑썰어서 준비해 대파와 다진마늘을 넣고 30초간 볶아주시다가', '절여서 꼭짠 가지와 양파를 넣고 굴소스/설탕을 넣어 휘리릭 양파가 투명해지도록 볶아주세요 \n*설탕 대신 올리고당/물엿으로 대체하셔도 되시지만 수분이 너무 빠져요 참고들하세요', '양파가 투명해지면 가스불을 꺼주시고 참기름과 통깨를 뿌려주시면 완성이네요', '가지는 부드럽고 양파는 아삭한 식감이라서 잘어울리네요 \n볶음반찬의 진리인 굴소스로 볶아주니 더욱 감칠맛에 맛있네요ㅎ']","['제철식재료', '아이들반찬', '쉬운반찬', '건강식단', '밑반찬', '초간단', '초스피드', '굴소스']"
1271,1272,밑반찬,일상,채소류,볶음,"녹진한고소함,들깨무나물",https://www.10000recipe.com/recipe/6898862,"4,799",러블리꽁냥                                ,2,15분 이내,아무나,"['무', '대파', '다진마늘', '들기름', '들깨가루', '국간장', '소금']",늘 냉장고속 자리한켠을 차지하고있는 무를이용해 고소한맛이 일품인 들깨무나물을 만들어봤습니다,"['무는 겉면을 깨끗히 씻은뒤 필러로 껍질을벗겨주세요', '그리고 적장한 굵기로 채썰어주세요 0.2~0.3미리가 적당한것같아요', '마늘두톨은 빻아서 다진마늘을 만들어주세요', '팬에 들기름 1스푼을 두르고 다진마늘을넣어 기름에 마늘향을 입혀주세요', '그리고 채썰어둔 무를넣고 2~3분간 볶아주신뒤', '국간장 1스푼과', '150미리정도의 물한컵을붓고', '뚜껑을닫아 10분쯤 끓여주세요', '냄비에 무가 끓는동안 대파 ㅣ줄기를 송송썰어준비해주세요', '뚜껑을열어보면 무가 알맞게 잘익었을거예요', '거기에 송송썰어둔 대파를넣고', '들깨가루 3스푼', '소금 1티스푼을넣은뒤 (소금의 양은 취향에맞게 가감하세요)', '2~3분정도 짧은시간 조금더 볶은뒤 불에서 내리시면 완성입니다']","['무', '무요리', '무나물', '밑반찬', '들깨무나물', '들깨가루']"
1272,1273,밑반찬,일상,채소류,볶음,새우젓호박볶음 만드는법,https://www.10000recipe.com/recipe/6901283,"23,979",뽀새댁                                ,2,15분 이내,아무나,"['호박', '양파', '대파', '청양고추', '새우젓', '들기름', '다진마늘', '물', '통깨']","요즘같이 추운날씨에
따끈한 국물 자작하게 만들고 새우젓으로
감칠맛까지 내니 밥한공기는 뚝딱 먹을 수
있는 밑반찬이 되더라구요 ㅎㅎ

호박볶음만드는법
같이 한번 만들어 볼까요?","['재료를 준비해주세요', '호박은 부채꼴 모양으로 0.5cm\n이내로 잘라주세요\n저는 미리 잘라두었는데요~!\n양파는 얇게 슬라이스 \n대파는 쫑쫑 썰어주세요', '팬에 들기름 2스푼을 넣어줍니다', '그 위에 얇게 자른 호박을 넣어\n달달 볶아주세요센불에서 빠르게 볶아주세요', '들기름에 고소하게 볶아진 호박위에\n양파도 함께 넣어 계속 저어주세요', '이제 호박볶음만드는법의 하이라이트!\n감칠맛을 더해줄 새우젓 1스푼을\n넣어줍니다호박1개에 새우젓 1스푼', '그리고 물 반컵을 (100ml) 넣어줍니다', '들기름과 호박 그리고 양파까지\n넣으니 벌써부터 고소한 향이 솔솔\n올라오는데요~\n이제 물을 넣었으니 나머지 재료들을\n모두 넣어주고 끓여주세요* 간을 보시면서 혹시 짜다면 물을 \n더 넣고 싱겁다면 기호에 맞게 새우젓을\n추가해주세요 *', '이제 완성 되었습니다', '냉장고에 있는 재료들만 가지고도\n정말 간단하게 만들 수 있는 \n호박볶음 만드는법!\n간단하지만 맛은 또 별미인데요~\n오늘 저녁 반찬으로 어떠신가요?^^']",
1273,1274,밑반찬,일상,채소류,볶음,향긋한 ‘깻잎순볶음’ 만들기~!!나물 무침 볶음 요리,https://www.10000recipe.com/recipe/6976175,718,판교맘’s누구나집밥                                ,2,20분 이내,초급,"['깻잎순', '홍고추', '소금', '들기름', '다진마늘', '국간장', '통깨']","열량은 낮지만, 식이섬유소가 많아 포만감을 주어 다이어트에도 좋은 '깻잎순볶음'","['깻잎순 3줌을 흐르는 물에 씻어, 채반에서 자연스럽게 물기를 빼 주신 후,', '끓는물 2L에 소금1t 넣고,', '휘휘 저어 숨이 죽으면,', '찬물로 헹궈 주신 후,', '꼬옥 짜 주시고,', '달궈진 팬에 들기름3T,', '다진마늘 1/2T를 넣어 볶아주시다가 마늘향이 올라오면,', '꼬옥 짠! 깻잎순 풀어 헤쳐 넣어주시고,', '홍고추1/2개,', '국간장1T,', '통깨 넣어 마무리!', '보들보들 향긋한 맛이 좋아서~ 입맛 돋우는데 좋답니다^^', '오늘도 맛나게 드셔요^^']","['깻잎순볶음', '깻잎순나물', '깻잎순무침']"
1274,1275,밑반찬,일상,채소류,볶음,꼬들꼬들 맛있는 반찬...오이볶음,https://www.10000recipe.com/recipe/6870946,"15,816",배고픈엄마                                ,2,15분 이내,아무나,"['오이', '소금', '참기름', '식용유', '다진마늘', '고추가루', '통깨']",착한 식재료 오이로 맛있는 반찬 한가지 만들었습니다. 물에 밥 말아 매콤하고 꼬들꼬들~ 맛있는 식감의 오이볶음에 한끼 해결했지요. 여름엔 오이만한 반찬도 없는듯 합니다.,"['조선오이를 사용했습니다. 오이 한개를 깨끗하게 씻어 껍질째 최대한 얇게 썰어 볼에 담고 소금 1/2큰술을 넣고 고루 버무려 20분간 재워 줍니다. 중간에 한번씩 뒤집어 줍니다.', '소금에 절이고 요렇게 물이 나왔어요.', '소금에 절인 오이는 씻지않고 물기를 최대한 꼭 짜 줍니다. 물에 씻지않아 간은 더 하지 않았습니다.', '달군 팬에 참기름 1큰술, 식용유 1큰술을 두르고 다진마늘 1/2큰술을 넣고 볶아 줍니다.', '그리고 고추가루 1/2큰술을 넣고 고르게 한번 볶아 준 후....', '물기짠 오이를 넣고 재빠르게 양손으로 고르게 볶아 줍니다.']",
1275,1276,밑반찬,일상,채소류,볶음,감자볶음 만드는법 베이컨 넣어 만만하니 아이반찬으로 좋아요~,https://www.10000recipe.com/recipe/6894673,"9,446",요리쿡조리쿡                                ,3,15분 이내,초급,"['감자', '베이컨', '굵은소금', '통깨']","베이컨 감자볶음 만드는법 친정집에서 가져 온 감자와 양파, 당근 등 채소 덕에 늘 넉넉히 쟁여 두고 골고루 챙겨 먹고 있는데요, 아이들이 좋아하는 베이컨 넣어 후다닥 볶아 본 베이컨 감자볶음 만드는법 이랍니다. 아이반찬으로도 좋지만 은근 어른들 입맛에도 좋아서 온 가족의 밑반찬으로 좋은 요즘 자주 먹는 반찬 이라지요.","['감자는 채를 썰어 줍니다. 적감자는 껍질을 벗기면 이렇게 속이 노랗더라구요.', '베이컨은 2cm 정도로 썰어 줍니다. 칼칼한 맛을 좋아하시면 청양고추 2개 정도 송송 썰어서 넣어 주셔도 좋답니다.', '감자는 소금에 살짝 절여서 찬물에 헹구어 사용하면 더 좋답니다. 아침에 급하게 하느라 이번엔 그냥 볶아주었네요. 감자를 기름을 두르고 볶다가 굵은소금 1/4큰술을 넣고 볶아 줍니다.', '감자가 2/3정도 익으면 베이컨을 넣어 함께 볶아 줍니다.', '재료가 다 익으면 불을 끄고 통깨를 넣어 골고루 섞어 줍니다. 청양고추를 넣으실거면 이때 넣어 주셔서 섞어 주시면 되요.']","['감자볶음', '베이컨감자볶음', '감자볶음만드는법']"
1276,1277,밑반찬,일상,채소류,볶음,백파더 시금치 베이컨볶음 간단 점심 메뉴로 찐이네요,https://www.10000recipe.com/recipe/6955199,"2,140",스마일로즈의건강밥상                                ,2,10분 이내,아무나,"['시금치', '베이컨', '마늘', '아보카도 오일', '구운소금', '후추']","자주 시금치 요리를 하다 보니 간단하고 샐러드처럼 빵에 올려도 먹어보고 한답니다

오늘은 얼마 전 백파더 레시피

#시금치베이컨볶음 #점심메뉴 #간단반찬 #샐러드 처럼 만들었어요
베이컨은 대용량을 구매해서 3~5줄씩 소분해 포장을 해놓고 사용하기에

베이컨과 텃밭 시금치로 간단하게 만들 수 있었어요
​시금치는 생으로도 먹을 수 있기에 살짝 숨만 죽을 정도로 볶으면 됩니다","['시금치는 뿌리 쪽을 바짝 자른 다음 포기를 나누어\n깨끗하게 씻어건져 물기를 빼줍니다', '백파더 레시피에선 맛소금을 사용하고 식용유를 3 큰 술 사용하였지만\n저는 아보카도 오일 2 큰 술과 구운 소금 후추를 사용했어요\n마늘은 갈아서 사용하는 것보다\n칼로 다져서 사용하는 게 깔끔하고 더 맛있어요\n백선생은 베이컨을 잘게 자르라 했지만\n저는 일부러 큼직하게 1.5cm 폭으로 썰었어요', '팬에 식용유 대신 아보카도 오일을 둘러준 다음 베이컨을 볶아줍니다\n마늘향이 퍼지면서 노릇 해질 때까지 볶아줍니다', '베이컨이 노릇 해지면 시금치를 넣고 뒤집어 가며 볶아줍니다\n이때 맛소금을 적당량 뿌려주는데\n베이컨이ㅈ간이 되어 있어서 조금만 톡톡 뿌려주면 됩니다\n저는 맛소금 대신 구운 소금을 조금 넣어주었어요\n마지막에 후추 톡톡 넣어주었어요', '시금치가 살짝 숨만 죽으면 불을 꺼주어도 남은 잔열에 조금 익는답니다\n너무 오래 볶으면 물이 생기고 시금치가 축 처져서 식감이 없답니다', '아삭하고 상큼하고 맛있는 #시금치볶음\n샐러드처럼 먹어도 맛있고\n#반찬 #샐러드 #아이반찬 으로\n맛있는 한 끼 요리 완성입니다', '시금치가 조금 있으면 꽃대가 올라오고 맛도 덜하기에\n지금 부지런히 먹고 있답니다']","['시금치베이컨볶음', '점심메뉴', '간단반찬', '샐러드', '시금치볶음', '아이반찬']"
1277,1278,밑반찬,일상,채소류,볶음,애호박볶음 새우젓없이도 맛있어요~,https://www.10000recipe.com/recipe/6975421,"1,397",즐거운날랄라                                ,4,10분 이내,아무나,"['애호박', '양파', '들기름', '대파', '다진마늘', '소금', '참치액젓']",새우젓없이도 맛있는 애호박볶음 알아봐요~,"['우선 애호박은 어느 정도 굵기 있게 채 썰어 준비합니다.', '달궈진 팬에 들기름 2큰술 그리고 다진마늘 1/3큰술과 송송 썬 대파 1/2대를 넣고 살짝 볶아주세요.', '파향이 올라오면 애호박을 넣고 볶아줍니다.', '어느 정도 애호박이 숨이 죽은듯하면 소금 1/3큰술과 참치액젓 1큰술을 넣어 간을 해주세요.']",['애호박볶음']
1278,1279,밑반찬,일상,채소류,볶음,만물상 가지볶음 레시피 쫄깃하니 맛있어 ~,https://www.10000recipe.com/recipe/6892971,"32,236",엘린84                                ,4,30분 이내,아무나,"['가지', '양파', '파프리카', '굵은소금', '식용유', '진간장', '국간장', '맛술', '다진파', '다진마늘', '참기름']",만물상 가지볶음 레시피 쫄깃하니 맛있어 ~,"['만물상 요리연구가 이보은님이 알려주시는 명품가지볶음 !\n만드는방법 알려드릴께요 :)', '가지는 흐르는 물에 깨끗이 씻어준뒤\n반으로 잘라 어슷썰어 준비해주세요', '볼에 썰어둔 가지를 다 넣고\n굵은소금을 솔솔 뿌려 뒤적뒤적 거린다음\n10분정도 절여주세요 !\n보통 가.지.볶.음 할때 바로 팬에 볶았었는데\n이렇게 절여주면 쫄깃한맛을 더해준다고 하더라고요', '가지를 절이는 동안 같이 넣어줄 야채도\n먹기좋게 썰어서 준비해주세요', '양념장도 미리 만들어 주시면 좋겠지요\n진간장 3큰술, 국간장 1/2큰술, 맛술 3큰술, 다진파 1큰술, 다진마늘 1큰술\n진간장과 국간장을 섞어서 넣으면 맛의 풍미가 더 좋아진다고해요\n저는 파 다지는거 귀찮아서 송송 썰어놓은 쪽파를 대신 넣어줬어요', '10분정도 지나면 가지가 흐물텅 거리면서 물이 약간 생겨요\n이때 가지를 짜주시면되는데요\n짜주시되 너무 꽉 짜주시면 가지의 단맛이 감소된다고 하니\n너무 꽉 짜는것보다 살짝만 힘을주어 짜주시는게 좋을것 같아요', '가지를 다 짜주고 나면 이제 만물상 가지볶음 레시피대로 만들어봐야겠죠\n우선 팬에 식용유를 약간 둘러주고 양파 먼저 넣어 볶아주세요', '살짝 볶아준뒤에 \n절여놓은 가지도 넣어 가지 볶아주세요~', '지와 양파가 어느정도 볶아지면 팬 가장자리로 재료를 밀어넣고\n가운데 자리를 만들어 미리 만들어둔 양념장을 넣어주세요', '고 바로 섞어주시는게 아니라\n양념이 끓어오르기 시작하면 같이 섞어가며\n볶아주시면 되요', '막으로 파프리카 까지 넣고 참기름 1/2큰술 넣어준뒤\n한번 휘리릭 볶아주면 쫄깃한 식감의 가지.볶음 완성 !', '도 팍팍 뿌려줄껄 ~ 바삐 만드느라고 깜빡했네요 ~\n쫄깃하면서도 짭짜름한 명품가지볶음 !\n가지를 별로 좋아하지 않는 제 입맛에도 맛있었어요 ~']","['만물상레시피', '가지볶음', '만물상가지볶음', '밑반찬', '가지요리']"
1279,1280,밑반찬,일상,채소류,볶음,애호박볶음 새우젓 없이도 이렇게 하면 맛있어요,https://www.10000recipe.com/recipe/6982463,"1,401",즐거운날랄라                                ,4,10분 이내,아무나,"['애호박', '양파', '다진마늘', '소금', '들기름', '올리고당', '참치액젓', '통깨']","물가가 비싸지면서 그나마 저렴한 제철채소 반찬을 자주 해먹게 되네요 ^^
제철이라 건강하고 맛도 좋은 애호박으로 오늘은 새우젓 넣지 않아도 되는 
맛있는 볶음 만들어 볼게요~","['애호박은 깨끗하게 씻은 후 먹기 좋게 적당한 크기로 자른 후', '소금 1/2큰술 넣고 5분동안 절여주세요.애호박을 소금에 살짝 절이면 삼투압 작용으로 수분이 밖으로 \n나오고 소금이 흡수되면서 채소가 더 단단해져요', '절이는 동안 양파 1/2개 채썰어 줍니다.', '절였던 호박은 물기를 꼭 짜내어 물기를 제거합니다.', '들기름 2~3큰술이나 식용유를 두른팬에 다진마늘 1큰술 넣고 양파 1/2개 넣어 볶아주세요 (양파가 투명해질때까지)', '애호박을 추가로 넣어 볶아냅니다. 호박이 모두 다 익은듯 하면', '올리고당 1큰술, 참치액젓 1큰술을 넣고 볶은 후 마지막으로 통깨 넣어 마무리합니다. (참치액젓은 1/2큰술 먼저 넣고 입맞에 맞게 간을 보고 추가로 1/2큰술 넣습니다)참치액젓이 없으면 멸치액젓이나 국간장으로 대체 가능합니다.야채가 모두 익은 후에 간을 하면 정확한 입맛에 맞는 간을 할 수 있어요\n익히는 과정에서 야채에서 나온 수분으로 간을 해도 덜 짜게 느껴질 수 있으므로 다 익은 후 간을 하는것을 추천해요']","['애호박볶음', '새우젓없이애호박볶음']"
1280,1281,밑반찬,일상,채소류,볶음,굴소스가지볶음 여름반찬메뉴 부드러운 가지요리,https://www.10000recipe.com/recipe/6982485,"1,480",집밥레시피냉장고를부탁해                                ,2,5분 이내,아무나,"['가지', '양파', '대파', '식용유', '진간장', '굴소스', '설탕', '들기름', '깨', '마늘', '후추']",가지철이 왔어요 맛잇는 가지볶음 만들어보아요,"['재료 준비해주세요', '물로 세척한 가지를 먹기 좋게썰어주세요', '양파도 썰어주세요', '대파도 채썰어주세요', '식용유3스푼을 넣고 양파대파 볶아주세요', '마늘1스푼을 넣고 볶아주세요', '가지도 넣어서 볶아주세요', '진간장2스푼\n굴소스반스푼\n설탕1스푼\n들기름2스푼\n후추솔솔', '들기름1스푼 \n깨로 마무리해줍니다.', '언제나 먹어도 맛있는 가지볶음 완성입니다.']","['가지볶음만드는법', '가지볶음', '가지요리', '반찬가지', '가지']"
1281,1282,밑반찬,일상,채소류,볶음,향긋한 깻잎나물,https://www.10000recipe.com/recipe/4666779,"84,151",희재맘                                ,2,15분 이내,초급,"['깻잎', '대파', '굵은소금', '다진마늘', '간장', '고추가루', '참기름', '깨소금']",향긋한고 철분이 풍부한 깻잎나물 만드는 법입니다.,"['냄비에 물을 넣고 끊이다가 굵은소금 1큰술을 넣고 깻잎을 살짝 데쳐주세요.', '데친 깻잎을 차가운 물에 헹군후 후라이팬에 담아 주세요.', '다진마늘 1큰술, 대파를 썰어 넣어 주세요.', '간장2큰술을 넣어 주세요.', '중불에서 볶으면서 고추가루 1큰술을 넣어 주세요.', '깨소금과 참기름 1큰술을 넣어 볶으면 완성입니다.']",
1282,1283,밑반찬,일상,채소류,볶음,국민 밑반찬/감자볶음,https://www.10000recipe.com/recipe/6978886,"1,276",밥차리라                                ,4,30분 이내,아무나,"['감자', '당근', '볶은소금', '참치액', '카놀라유', '통깨']",감자볶음 눌러 붓지 않고 부서지지 않게 볶기,"['감자,당근,양파 채 썰어주세요', '감자 볼에 담고 소금 1 숟가락 넣고 7분 정도 버무려 놓습니다', '찬물에 헹궈 충분히 물기를 빼줍니다', '달군 팬에 기름을 두르고 감자,당근을 담고 볶아주다가', '양파 넣고 참치액 1스푼 넣어 볶아줍니다\n(후추 톡 넣어 볶아도 좋아요)', '그릇에 담아 완성합니다']","['감자', '감자볶음', '밥반찬', '아이들반찬']"
1283,1284,밑반찬,일상,채소류,볶음,애호박새우젓볶음 만드는 법,https://www.10000recipe.com/recipe/6829837,"59,592",과일짱                                ,2,15분 이내,초급,"['애호박', '마늘', '양파', '실고추(생략가능)', '새우젓', '참기름(들기름)']",애호박과 궁합이 잘 맞는 새우젓을 넣어 만드는 애호박 볶음 만들어 볼게요.,"['애호박과 양파를 먹기좋게 자릅니다.', '애호박에 새우젓을 넣어 간을 해둡니다.', '애호박 1개에 새우젓은 2큰술 정도 넣어주면 되며 새우젓 국물만 넣어도 되고 새우까지 넣어도 됩니다.', '애호박에 수분이 빠져 물기가 생기면 볶아주면 됩니다.', '달구어진팬에 들기름이나 참기름을 넣어주고 마늘을 넣고 볶아주세요.', '밑간해둔 애호박을 넣어줍니다.', '센불에서 재빨리 볶아줍니다.', '애호박이 설컹하게 익었간다 싶음 양파도 마저 넣어주세요.', '양파와 애호박이 어우러질정도로 빨리 볶아줍니다.', '접시에 담고 실고추를 약간 뿌려내면 완성.']",
1284,1285,밑반찬,일상,채소류,볶음,무청시래기나물볶음 만드는법 구수한 나물반찬 ,https://www.10000recipe.com/recipe/6978278,731,요리쿡조리쿡                                ,2,15분 이내,아무나,"['삶은 산나물                                                                                    2줌', '국간장', '액젓', '다진마늘', '들기름', '통깨', '파', '무청시래기']",지난주에 친정에 갔더니 친정엄마가 보름날 못먹었던 나물이랑 오곡밥까지 챙겨먹으라며 마른나물도 삶아주시고 오곡밥도 지어서 냉동고에 킵해두셨다가 주시더라구요. 워낙 좋아하는 음식들이라 집에 가져오자마자 나물 볶고 밥 해동해서 맛있게 먹었어요. 구수한 나물종류 많지만 오늘은 산나물과 무청시래기나물 휘리릭 간단하게 볶는법 올려봅니다. ​,"['시래기는 숭덩숭덩 먹기좋은 크기로 썰어 줍니다. 시래기는 겨울에 말리지 않고 이렇게 소금에 절궜다가 먹는 시래기나물도 야들야들하니 구수한 맛이 끝내준답니다.', '대파는 어슷 썰어 줍니다.', '움푹한 팬에 국간장 2큰술, 액젓 1큰술, 다진마늘 1큰술, 들기름 5큰술을 넣어 줍니다. 간은 기호에 따라 가감해서 넣어 주시면 되어요. 시래기나 산나물에는 진간장 보다는 국간장으로 간을 하면 더욱 깔끔하고 깊은 맛이 좋아요.', '양념을 골고루 섞어 줍니다.', '불을 켜고 볶아 줍니다. 나물을 미리 양념을 하고 바로 볶아주면 후다닥 더 간단하게 나물반찬을 만들수가 있어요.', '무청시래기나물이 야들야들 부드러워서 볶는 것도 오래 걸리지 않고 어렵지 않아요.', '다 볶아지면 불을 끄고 대파와 통깨를 넣고 남은 열로 한번더 섞어 줍니다.', '요래 구수한 맛이 좋은 무청시래기나물볶음 완성이랍니다.', '산나물도 무청시래기 나물과 같은 양념으로 미리 무쳐서 볶아 주시면 되어요. 산나물에 따라 마른기가 강하면 종이컵으로 물을 반컵 정도 부어서 볶아주시면 더욱 야들야들한 산나물볶음이 된답니다.', '대파와 통깨 넣어 골고루 섞어서 마무리 하시면 되는데요, 들깨가루 넣어서 더 구수한 나물로 볶아주셔도 좋아요.']","['무청시래기나물', '나물볶음']"
1285,1286,밑반찬,일상,채소류,볶음,간단한 반찬 콩나물볶음을 만드는 법 콩나물무침이 지겨울 때 만들어 드세요.,https://www.10000recipe.com/recipe/6961588,"5,329",동주키친                                ,2,30분 이내,아무나,"['콩나물', '대파', '물', '식용유', '고춧가루', '간장', '미림', '참기름', '다진마늘', '볶은참깨']","여러분은 콩나물 좋아하세요?

저는 콩나물로 만든 반찬이라면, 콩나물이 들어간 음식이라면 다 좋아하는데요.

저희 집에서는 주로 콩나물무침을 만들어 먹습니다.

콩나물무침은 매일매일 먹어도 지겹지 않더라고요.

하지만 오늘은 콩나물무침이 아닌 콩나물볶음을 만들어 먹었습니다.

콩나물볶음 만들 때 다른 기타 재료를 추가해서 만들어도 맛있는데 오늘은 간단하게 집에 있는 재료만 사용해서 콩나물볶음을 만들었습니다.

기본에 충실하면 맛있는 콩나물볶음을 만들 수 있는데요,

그럼 지금 바로 콩나물볶음 만드는 법을 알려드립니다.","['콩나물은 흐르는 물에 깨끗하게 씻고 체에 밭쳐 물기를 제거합니다.', '대파는 0.3cm 간격으로 송송 썰어 준비합니다.', '예열된 팬에 식용유 2T를 두르고 대파를 넣어 볶습니다.', '대파의 은은항 향이 올라올 때 콩나물, 미림 1T를 넣어 볶습니다.', '콩나물의 숨이 죽기 시작할 때 물 3T, 간장 1T, 고춧가루 2T, 다진마늘 1T를 넣어 볶습니다.', '콩나물과 양념이 잘 볶아진 상태가 되었을 때 참기름 1T를 넣어 볶습니다.', '참기름의 고소한 향이 올라올 때 마무리로 볶은참깨 1T를 뿌리면 콩나물볶음 완성.']","['콩나물', '콩나물요리', '콩나물볶음', '집밥', '반찬', '반찬만들기', '밑반찬', '밑반찬만들기', '간단한반찬', '자취생반찬']"
1286,1287,밑반찬,일상,채소류,볶음,베이컨 감자 볶음 만들기 :: 간편하게 만드는 간장 감자조림,https://www.10000recipe.com/recipe/6911205,"8,625",낭랑주부                                ,2,30분 이내,아무나,"['감자', '베이컨', '양파', '대파', '간장', '굴소스', '맛술', '올리고당', '물', '참기름', '다진마늘', '후추']","감자조림보다 빠르게 만드는 간편한 감자볶음 요리에요.
베이컨 넣고 맛있는 밑반찬 만들어보세요.","['감자는 한입크기로 썰어서 물에 담궜다 빼줍니다.\n너무 두껍게 자르면 전자렌지에 익힐 때 시간이 오래걸려요~', '베이컨은 끓는 물에 한번 데쳐줍니다.\n짠맛이 부드럽게 빠지고 기름기도 한번 걸러주는 역할이에요~\n베이컨의 짭쪼름함과 훈연향을 그대로 느끼고 싶다면 데치는 과정 생략!!', '간장소스 만들어요.\n짠맛/단맛 기호에 맞게 조절해주세요.', '양파, 대파도 준비하고~\n베이컨은 송송 썰어서 준비합니다.', '감자조림할 때는 물에 먼저 감자를 익혀주는데 이러면 시간이 좀 걸려요.\n정말 간편하게!! 빨리 감자조림 같은 볶음을 만들기 위해~\n물 조금 넣고 전자렌지에 익혀줍니다. ㅎㅎㅎ\n수분이 빠져나가지 않게 익혀주면 훨씬 맛있어요.\n5분 정도 익혀줘요. 젓가락으로 찔렀을 때 사각 느낌으로 쑥 들어갈 정도로 익혀주면 됩니다.\n너무 익히면 볶을 때 으스러지니깐 살짝 사각 느낌이 들게끔만 익혀주세요.전자레인지', '기름을 두르고 양파와 감자 먼저 볶아줍니다.', '양파가 반쯤 익고 감자가 부드럽게 익으면 베이컨 넣고,', '간장소스 쓰윽 뿌려서 함께 볶아줍니다.', '마지막 대파까지 넣고 한번 휘릭 섞듯이 볶아주면 끝이에요~\n볶음인듯 조림인듯 ㅎㅎ']","['베이컨감자조림', '감자요리', '베이컨요리', '감자', '감자볶음', '밑반찬']"
