,index,닉네임,작성날짜,작성시간,별점,내용
9014,7420,쏭777,2018-11-25,13:16:55,5,ㅎㅎㅎ 보고 잘해먹었습니다^^
9015,7420,jin_♡,2018-05-23,23:12:43,5,우와...넘나맛난데요...??????!!!
9016,7420,꽃길만걷기,2019-03-18,17:53:30,5,쉽게 잘만들었어요~맛있어용
9017,7420,달로,2018-07-18,17:33:28,5,대성공했어요!! 감사합니다^^
9018,7420,허블리♡.♡,2020-11-24,15:04:00,5,멸치볶음은 쭉 이 레시피로!!
9019,7420,안머픗,2019-01-08,12:26:09,5,정말 맛있어용!!!! 최고최고!!
9020,7420,마녀7,2018-01-02,21:41:19,5,쉽고 맛있습니다 감사합니다
9021,7420,mini1628,2020-04-23,11:11:48,5,덕분에 맛있게 만들었어요~^^
9022,7420,공유엔아이,2018-10-03,22:49:02,5,마늘 넣고 볶으니 더 맛나용
9023,7420,배워보자!!,2017-08-21,15:47:57,5,처음했는데 너무 맛있어요^^
9024,7420,맘8282,2017-11-08,17:48:03,5,멸치볶음 너무 맛있어요~~~
9025,7420,여니726,2017-10-09,19:25:14,5,정말 단짠단짠..맛있네요~~
9026,7420,명아0903,2018-07-08,15:53:41,5,단짠단짠 너무 맛있어요^^
9027,7420,예린엄마♡,2018-07-11,12:14:54,5,좋은레시피감사 넘맛나요
9028,7420,popi****,2019-01-12,20:10:03,5,맛있어요 성공적 이에요^^
9029,7420,dodo1031,2019-05-07,16:16:08,5,맛있게 잘 먹었습니당~~^-^
9030,7420,이쁘니현,2019-09-23,20:39:56,5,좋아요 맛나용 감사해용
9031,7420,민또르맘,2017-11-03,15:57:33,5,너무 간단하고 맛있어요
9032,7420,즐거운79,2018-04-15,09:42:34,5,달콤 짭짤 맛있었어요~^^
9033,7420,도수지,2022-10-12,20:53:38,5,맛있어요 아들 좋아해요
9034,7420,썬샤인1688,2018-01-16,14:27:07,5,정말 달달하고 맛있어요
9035,7420,_seovely,2018-09-03,05:34:03,5,첫도전인데 ㅋ맛있네요
9036,7420,행복만땅재이맘,2018-03-12,16:12:48,5,정말 맛있어요~~~♡♡♡
9037,7420,찌1,2018-07-28,02:01:23,5,맛있네요!!감사합니다!!
9038,7420,곰탱 각시,2018-03-18,19:39:11,5,"감사합니다~♡
맛나욤^^"
9039,7420,효니:),2018-11-21,15:53:26,5,맛있게 잘먹었습니다^^
9040,7420,ssossoing,2018-07-06,21:57:21,5,짭지도않코 맛있어요^^
9041,7420,riddlessony,2019-11-24,19:38:51,5,넘 맛나요~감사합니다
9042,7420,이진아81,2018-04-07,16:02:10,5,너무 맛있게 되었어요
9043,7420,민민댁,2017-12-10,12:50:21,5,"맛있어요
감사해요^^~"
9044,7420,leeheeran90,2018-04-18,17:55:49,5,맛있게만들어졌어요!
9045,7420,"cheon""",2018-05-07,07:24:22,5,넘고소하고맛있어요~
9046,7420,성준♡유진맘,2018-06-13,23:32:12,5,대박!!!대박성공ㅋㅋ
9047,7420,비밀손,2017-08-27,16:31:05,5,짭짤 달콤 맛나요~^^
9048,7420,임두영,2021-07-28,13:10:41,5,잘만들어 먹었어요
9049,7420,suk1****,2018-03-01,19:09:26,5,맛나요...감사해요
9050,7420,수깅아라♥,2018-03-19,21:38:58,5,진짜 너무맛있네요
9051,7420,키키킥♥,2018-07-10,15:52:31,5,맛있어요 ~♥단짠
9052,7420,김채워니ㅎ,2018-02-22,17:20:35,5,요게최고에용ㅎㅎ
9053,7420,배고픈꽃돼지,2019-01-27,10:17:43,5,맛있네요. 엄지 척
9054,7420,강여시,2020-12-28,13:54:56,5,너무너무 맛나요^^
9055,7420,바로맘마,2019-09-24,22:52:50,5,맛있게 성공이요!
9056,7420,곽준수기,2018-04-26,09:25:40,5,저두성공 맛나요
9057,7420,1111111111112,2018-06-08,12:34:02,5,완전 맛있어요!!
9058,7420,간콩',2020-10-20,17:04:55,5,너무 맛있어요~
9059,7420,민초♡,2018-11-06,17:43:21,5,너무 맛있어요
9060,7420,요미맘스,2018-01-16,18:57:19,5,정말맛잇어용
9061,7420,grace1985,2019-10-31,16:52:13,5,단짠 맛나요~
9062,7420,프라하의 봄,2020-08-09,19:58:29,5,진짜 맛있음
9063,7420,목표가있다,2019-02-26,17:25:54,5,맛있습니다~
9064,7420,양이아짐,2020-02-23,00:26:20,5,아주 맛나요
9065,7420,고무신이닷웅,2019-08-05,19:20:35,5,맛있었어요~
9066,7420,송가형,2018-05-31,07:55:45,5,맛있었어요
9067,7420,끼니독립,2019-03-30,11:26:18,5,맛있어요~~~
9068,7420,smile07,2018-01-08,19:18:48,5,맛있어요!^^
9069,7420,보르댕1020,2018-08-20,15:42:56,5,맛잇어요!!
9070,7420,renne****,2019-02-01,07:47:04,5,맛있어요^^
9071,7420,세상다산것,2020-03-26,18:32:30,5,맛있어요
9072,7420,Linh Chi,2018-08-08,23:30:43,5,맛있어요
9073,7420,성은ㄱ,2018-06-13,17:59:48,5,맛있네요
9074,7420,성bins,2018-03-06,21:47:29,5,맛있네요
9075,7420,오 지 영,2018-04-29,23:33:50,5,맛있어요
9076,7420,crystalsam36,2019-09-05,20:12:09,5,맛나요!
9077,7420,솔렛,2018-07-04,18:05:46,4,윤기나는 멸치볶음이 되었어요~ 저는 짤까봐 간장2스푼 설탕2스푼 넣었는데 딱이에요~ 마지막에 올리고당 2스푼넣었더니 넘 달아서 담엔 1번으로~ 굳굳 좋아용
9078,7420,미라그,2018-12-13,18:37:57,4,맛잇어용ㅎㅎ 저는 걍 멸치 볶다가 소스랑 한꺼번에 다 넣고 볶앗는데두 맛잇네요
9079,7420,배나운,2018-06-12,11:10:09,4,단짠단짠 맛나요~~급 아침반찬 만드는데 올리고당이 없어 조청을 넣었는데 나름 괜찮아요~멸치볶음 성공이에요.역시 마늘이 한수위네요^^
9080,7420,김현정과현정이,2018-12-18,16:46:58,4,좀짜네요 저희는싱겁게먹어서.. 맛은있는데 신랑먹여보고 맛있다하면좋겠어요^^♥
9081,7420,쫭~♥,2018-01-06,15:11:41,4,아몬드 대신 볶은 땅콩으로 했어요~ 첨에는 원래 하던거보다 간장이 많이 들어가서 좀 짜지 않을까 걱정했는데 달달한 맛과 딱 맞네요 ㅎ 혹시 몰라 담에는 조금 비율을 줄여서 넣어봐야겠어요
9082,7420,미뉘♡,2019-01-08,17:56:16,4,집에 묵혀둔 잣이랑 호두가 있었는데 마침 멸치 한박스가 생겨서 과감히 한박스다했어요. 레시피에 적힌 한줌을 정확히모르겠어서 종이컵으로 수북히 뜨니 10컵나와서 5배로 해두고 양념좀 남겨두고 했는데 다행이 성공했어요~ 감사합니다~
9083,7420,hi7253,2019-01-29,18:00:08,4,설탕 간장은 빼고했어요ㅎ 아이들 같이 먹는거라 안짜게 하려구요 신랑도 아이들도 잘먹어요~^^
9084,7420,우쭈쭈ㅋ,2018-03-06,20:07:14,4,맛잇어요 ㅋㅋㅋ전 항상 레시피 보고해도 망햇던 사람인데 ㅋㅋ 이번엔 성공입니다 ㅋㅋㅋ
9085,7420,은쏘닝,2018-04-17,22:50:49,4,덕분에 쉽게 완료했습니다 근데 간장을 많이 넣었는지 제입엔 살짝 짰어요ㅠ 그래도 첫 멸치볶음요리엔 성공이라할수있네요 감사합니다
9086,7420,꽃난,2018-03-08,19:18:24,4,달콤 짭조름 맛나요ㅋ 멸치가 짜서 간장 한스푼덜넣으니 딱 맛나네용~~~
9087,7420,장민숙,2018-03-05,20:13:47,4,청양 1개 추가했더니 넘 맛나요 좋은 레시피 감사드립니다^^
9088,7420,사랑사랑하트,2018-05-06,00:25:53,4,"쉬운듯 어려운 멸치볶음~
맛나게 잘해먹었네요~^^
감사해요~"
9089,7420,이쁘니가오동,2018-10-06,09:57:49,4,너무 맛잇어요~~멸치볶음 잘 못하는데 이제 계속해야겟어요
9090,7420,♡에소♡,2018-10-06,09:32:32,4,맛있어요. 남편도 좋아하네요. 저는 견과류 많이 넣었어요.
9091,7420,샐쉐프,2021-03-23,22:24:23,4,저는 간장 거의 안 넣었어요 멸치 자체도 짭잘해서요
9092,7420,하늘비천,2018-03-09,13:47:47,4,간장이 과했나봐요 ㅜㅜ 그래도 맛있어요~
9093,7420,쭈쭈아 맘,2021-03-28,16:03:43,4,제입맛에는 많이 짜요. 그래도 맛있네요.
9094,7420,가을가을하네,2018-11-12,14:14:59,4,마늘을 넣으니 향도 그렇고 더 맛있네요
9095,7420,초보훈,2017-09-12,14:11:48,4,맛있어요 만들기도 어렵지 않고
9096,7420,이기오,2018-03-09,20:21:17,4,너무너무 맛있어요 ㅋㅋ
9097,7420,dodm55,2019-03-17,11:11:13,4,진짜맛있어요ㅋ대박요
9098,7420,지니지니80,2018-06-04,10:22:21,4,맛있었어요~♥
9099,7420,Switch Master,2018-09-05,19:35:06,4,맛나네요.
9100,7420,상욱선민맘,2018-06-11,21:40:26,4,맛있네요
9101,7420,엄마의자리,2021-08-02,00:04:49,3,"가족들이 다들 짜다고 안먹어요 ㅜㅜ
담에 간장 줄여서 해보려구요"
9102,7420,조기한 (K.H.CHO),2018-10-06,11:00:44,3,성공 칭찬 받았어요
9103,7420,Qwaszx,2022-07-29,21:37:41,2,"아고ᆢ우리 입맛엔 안 맞네요ᆢ ㅠㅠ
간편하긴 한데
식용류에 마늘을 먼저 볶아 
마늘향을 내고
마지막 참기름을 넣어 고소한 맛을 잡는게 
훨 맛있는것 같아요ᆢ"
9104,7420,jajugja****,2018-08-09,15:37:09,1,맛있어요...멸치볶음 항상 맛없던데 ㅋㅋㅋ굿~~
9105,7421,나리공주,2022-01-22,20:47:21,5,정말 고소하고 맛있어요~ 감사합니다^^~
9106,7421,홍투맘,2022-05-10,12:40:45,5,맛있어요~~쭉 이레시피로 할듯요~~^^
9107,7421,선우일산,2022-03-15,10:49:45,5,맛있어요 짜지않아서^^
9108,7421,오기♥️,2021-12-24,20:26:00,5,맛있어요.
9109,7422,재현맘,2018-09-15,17:01:49,5,"완전 맛나용^^
6살 아들이 넘 맛있다고 엄지척하네용^^
맛있는 레시피 넘나 감사드려용"
9110,7422,시으니맘,2017-06-08,18:21:39,5,아이들과 어른입맛 두가지를 했어요 어른에게는 고추기름 넣고하니 좋네요 맛있어요 ^^
9111,7422,새빈태오맘,2018-07-20,17:48:27,5,아이 유치원 친구들 모듀가 감탄했어요. 아이들 올 적마다 밑반찬으로 내놓는데 다들 좀만 싸달라고 난리네여..방학때 매일 내놓을 반찬입니다. 먹어본 모든 사람이 레시피 내놓으라고 할 정도입니다 감솨해요!!
9112,7422,날아라선빵,2017-06-09,13:24:52,5,와우 방금 따라해봣는데 아주맛나네요색갈이 좀 하얀거같애서 간장을 좀따로 넣엇더니 좀 짠듯ㅎㅎ
9113,7422,미쓰뚜리,2021-02-11,18:41:36,5,야들야들 진미채라서 불림 없이 했는데 완성 후 한김 식혔더니 역시 딱딱해지더라구요 ㅜㅜ 양념이 묽어서 이게 맞나? 의심했는데... 왠걸!!! 먹을수록 맛있고 한번쯤 먹어본 맛이지만 그 맛을 내손으로 쉽게 만들어낸거니 만족도는 단연 최강이예요~!!!!! 오늘 다먹고 내일 또 만들려구요^^
9114,7422,쏭들이맘,2019-03-31,21:53:27,5,"드뎌 성공~~~~~
항상 뭔가 부족했는데, 레시피 완전완전 짱~~
다들 너무나 잘 먹네요^^
감사히 잘 먹었습니다 ^^"
9115,7422,happymom77,2017-11-11,22:18:31,5,"완전맛있어요^^
두번째했는데둘다성공~~
진미채달달하게할땐요레시피로할듯요^^
좋은레시피감사합니다~"
9116,7422,정상희1213,2015-08-08,13:58:38,5,"20개월 아기가있어서 고추장과 고추가루를 거의 사용 못해요
그래서 간장양념을 따라해봤는데 신랑도 엄청 맛있다고하고 저도 대만족이네요^^"
9117,7422,살아보자잉,2015-12-13,00:55:57,5,"내 입맛엔 맛나요^^좀 달달구리한거 좋아라하는 초딩입맛 ㅋ
요긴한 레시피감사용~~♡♡♡"
9118,7422,팅팅지,2021-12-16,17:14:09,5,색이 안나오는거같아 간장 더했더니 짜네요 ㅜ 꼭 레시피대로하세요. 엄청맛나요^^
9119,7422,숭아랑,2018-02-22,22:26:05,5,"아이들이 흡입합니다ㅎㅎ
어른용, 아이용 나눠서 잘라뒀습니다.
부드럽고 정말 맛있네요
전 쌀뜨물로 조금더 촉촉하게 볶았어요♡"
9120,7422,김현숙,2016-03-07,19:23:19,5,이레시피 제가 좋아해서 자주해먹어요 맛있어요 전 마늘을 안넣거나 아주 조금만 넣어요 딸램이 마늘 들어가니 안먹어서요 오늘저녁반찬으로 해 먹었어요
9121,7422,YUL411,2019-10-31,12:34:37,5,진짜 맛있어요 먹어본 사람들이 다 레시피 물어보네요 ㅋ굿 최고예요~
9122,7422,myjewel58,2020-05-01,22:45:55,5,"아이들이 맛있다고 잘먹었어요~^^
사실 제가 젤많이 먹은건 안비밀!"
9123,7422,치치로,2021-07-29,00:20:01,5,아이랑 먹으려고 고추장 안넣는걸 찾아봤는데 맛있게 된거같아요!
9124,7422,민서꼬야,2017-06-08,18:39:51,5,요거 정말맛있어요ㅎ성연맘님꺼 많이스크랩했어요!제입맛에 딱!!
9125,7422,이선영하루,2020-12-08,16:54:33,5,정말 진미채 최고의 레시피 입니다!!! 강추...두번 세번 합니다...
9126,7422,유현구,2017-03-28,16:05:02,5,진미채에 아몬드를 첨가해서 볶았더니 더 고소하고 맛있네요~^^
9127,7422,crazyjo,2017-06-05,08:36:24,5,간장으로 하는건 첨해봤는데 덕분에 성공했어요~~ㅋ
9128,7422,신짱이야,2017-07-24,13:11:10,5,"쉬운 레시피! 맛도 보장! 
좋은 레시피 공유감사해요."
9129,7422,레몬75,2019-06-16,18:39:20,5,진미채가 부드럽고 단짠단짠으로 아주 맛있어요~^^
9130,7422,twins papa,2018-06-03,13:46:22,5,그대로 따라했는데 집사람이 맛있다고 합니다^^
9131,7422,전희준,2016-11-21,10:26:24,5,최고에요 제일 많이 애용하는 레시피입니다^^
9132,7422,으네♥♥★,2018-06-04,22:58:19,5,"금방 후딱 만들었어요 ㅎㅎ
레시피감사해요"
9133,7422,처키엄마,2017-01-08,14:25:04,5,정말 맛잇네요.. 일주일 반찬 걱정 끝~!!!
9134,7422,용혜영,2017-01-25,17:24:40,5,너무맛있어요ㅎ아이가너무조아해요^^♡
9135,7422,찐이81,2016-11-09,15:07:25,5,남편이랑 아들이 잘 먹네요~감사해요~^^
9136,7422,승수 박,2018-05-18,18:41:03,5,다들 맛있다고 ....레시피 감사드려요 ^^
9137,7422,랑이여사님,2017-03-27,16:02:32,5,진미채성공하긴 첨이예요 . 감사합니다
9138,7422,쪼꼬송이,2017-06-08,13:22:48,5,달달하고 맛나용^^아이도 잘먹어요^^!
9139,7422,불량주부i,2019-10-18,19:02:50,5,아이들이잘먹네요 딱딱하지도않구요
9140,7422,모짜르톡(혜경),2018-07-20,18:20:33,5,너누맛있어밥한공기뚝딱했네요
9141,7422,환이맘,2017-06-08,18:03:35,5,정말 맛있어요~! ^^
9142,7422,쏘연♥,2019-01-30,15:57:44,5,ㄴㅓ무맛나요^^
9143,7422,tymom,2018-08-14,17:36:19,5,맛있어요~~~~굿
9144,7422,박유정2,2019-06-18,07:57:51,5,맛있어요~~^^♡
9145,7422,까망여은,2017-01-09,23:00:30,5,맛있어요~~^^
9146,7422,달톡,2018-09-22,10:01:16,5,맛있어요^^
9147,7422,nsunny1,2019-11-21,21:07:23,5,맛있어요
9148,7422,현이's맘,2016-11-29,18:58:48,4,맛도 좋고 애들이 너무 좋아해요~~^^
9149,7422,♥희진♥,2016-10-23,03:38:31,4,맛있어요 살짝 달아요
9150,7422,샤니아,2016-12-15,18:31:48,4,고소하고 맛나요 ^^
9151,7423,miyakeem,2022-09-28,18:53:27,5,예전에 일본에서 먹던 멸치깡이 먹고 싶어서 레시피 찾다가 도전해봤어요 :) 저는 들기름이 떨어져서 대신 기버터 한술 넣고 깨 좀 뿌렸는데 대박이네요. 다음엔 들기름 넣고 또 만들어야겠어요. 이렇게 간단하게 만들수있다니 ㅎㅎ 진심 감사합니다.
9152,7423,?d,2021-03-16,20:08:22,5,멸치안먹는 아이가 너무잘먹었어요 정말감사합니당^^
9153,7423,오기♥️,2021-02-07,14:17:23,5,맛있어요.
9154,7424,오세오세발,2020-10-30,10:53:15,5,맛있게 잘해먹었어요~^^손이가요~~손이가^^감사합니다.
9155,7425,So Young Shin,2016-06-27,23:40:23,5,맛있었어요. 양념은 먼저 섞고 넣는거죠? 따로 넣었다가 고추장섞기 힘들어서 ㅋㅋㅋ
9156,7425,재희준희맘,2017-06-08,18:23:50,5,아몬드떨어져서 땅콩조금넣고했어요 고추장양도 3스푼으로 조금줄이고요 맛있어요^^
9157,7425,수아수지맘,2016-08-27,10:11:57,5,아침 반찬으로 했어요~~^^ 맛있게 잘 먹을게요~~고추장 양은 3큰술만 넣었어요...우리집 고추장이 너무 매운 관계로요~~ㅋ
9158,7425,쿠키맘♡,2017-06-04,11:06:32,5,저는 짭쪼롬 하니 맛있었더라구요^^ 근데 싱거운음식만을 선호하는 저희 신랑님은 짭다고하네요ㅜㅜ
9159,7425,Hye Young Chang 장혜영,2016-10-21,06:24:57,5,"엄청 간단하고
맛도 짱 !
따로 소스 끓일 필요가 없어서
굿굿굿 ~"
9160,7425,감사가 넘치는 하루삶,2017-06-08,18:09:48,5,땅콩하고 해바라기씨넣고 했었거든요...맛있어요
9161,7425,NIKITA V.,2017-06-10,14:30:10,5,맛있게 잘 만들었슴다! 레시피 감사요!
9162,7425,제제뉴,2016-10-21,17:20:02,5,중간멸치로 따라해봤는데 맛있네요~^^
9163,7425,뇽아,2016-12-02,17:56:56,5,맛있게잘해먹었어요^^최고네요
9164,7425,호스피스,2017-01-07,15:41:48,5,간단하면서도 대만족이여요^^
9165,7425,지나~~^^,2016-10-31,19:11:27,5,완전 맛있게 잘 먹었어욤~~^^
9166,7425,지야진이,2017-04-09,16:35:19,5,고소 바삭 맛있어요^^
9167,7425,요꾸박,2017-05-05,13:06:10,5,맛나게잘먹을께용ㅎ
9168,7425,승언맘,2017-03-06,17:21:06,5,아주 맛나요^^
9169,7425,anbd****,2017-03-24,15:39:33,5,맛 최고예요
9170,7425,위너마루,2017-04-27,15:10:48,5,맛있네요~~^^
9171,7425,해피맘마미아,2017-01-05,22:36:53,5,맛있네요 짱
9172,7425,나란사람은요,2018-01-05,17:55:52,5,감사합니다
9173,7425,국수봉,2017-01-05,17:41:01,4,맛이좋아요. ㄱㅅ
9174,7426,지금은요리중,2016-02-18,16:37:17,5,"임신한 동생이 먹고싶다해서 레시피따라 해봤어요~~촉촉 부들부들 ㅋㅋ 맛있네용
전 올리고당대신 도라지조청 넣었어요~~~"
9175,7426,김성하,2016-03-29,17:58:54,5,저도 벌써 두번째 ^^ 마요네즈가 들어가 엄청 부드럽고 고소해요~ 식용유에 튀기듯이 해도 맛나지만 이 맛이 최고지말입니다
9176,7426,빡찌123,2018-08-18,17:10:05,5,댓글보고 다들 맛있다고 하셔서 300g이나 만들었어요~ 역시나 맛있네용!!^^ 덕분에 아주아주 뿌듯하고 있네요ㅋㅋ 맛있는 레시피 감사합니다~~
9177,7426,별부스러기,2019-12-15,13:00:14,5,제입맛엔삼삼해서 설탕 다시마더쳤고 ㅣ일견과류추가했어요ㅋㅋ좋은레시피 감사합니다
9178,7426,쩐우맘,2015-08-31,14:15:20,5,"레시피대로 하니 부드럽고 맛있어요^^
전 매콤한것이 좋아 청양고추를 씨를 빼고 다져서 넣었어^^
맛이 최고 입니다."
9179,7426,솔로대빵,2015-07-30,00:47:17,5,"생애 첫 진미채볶음.
완전 맛있네요.
인제 가끔 해먹어야겠어요. ㅋㅋ
좋은 레시피 감사합니다. ^^"
9180,7426,毛竹o_O,2017-06-08,19:10:12,5,"레시피 그대로 따라했는데, 정말 맛있더라구요. 좋은레시피 감사합니다~^^"
9181,7426,홍나비,2016-03-25,16:47:43,5,"자주하는반찬이지만,이번 레시피가 최고인듯하네요~감사해용^^"
9182,7426,윤경님,2016-04-16,18:21:17,5,전 양념이 조금 많았어요 ㅎㅎㅎ 맛있게 만들었습니다!!
9183,7426,박선희♥,2019-06-26,06:43:52,5,간단하고 재료가 다 있는거라 하기 쉽고 맛있어요 ~
9184,7426,레드사파이어,2020-03-19,21:52:14,5,만들어봤어요 양럼이좀 많았는데 맛있거됐어쇼
9185,7426,노승민,2015-08-12,22:31:17,5,레시피대로 따라해 보았습니다. 감사해요^^
9186,7426,정인경83,2017-06-10,14:28:22,5,맛있게 요리했습니다^^ 감사해요
9187,7426,fian****,2017-06-05,13:39:03,5,맛있게 잘해먹었답니다~~^^
9188,7426,미기의만개레시피,2016-05-24,19:34:46,5,성공!!감사합니다^^
9189,7426,동치미짱,2018-06-12,13:00:24,5,너무 맛잇어요 !!
9190,7426,여이슬님,2017-08-23,12:08:45,5,맛잇어요 쵯오
9191,7426,쭌길마눌님~♥,2016-01-27,21:21:02,3,처음 만들어봤는데 맛있어서 또 만들거 같아요^^
9192,7426,청평,2022-11-13,09:12:36,1,"레시피대로 했다가 실패했습니다 ㅜㅜ
300g이라 1.5비율만 더 추가했는데 소스가 많아지고 짜서 속상했습니다ㅜㅡ
200g에 11/2 가 정량인듯요."
9193,7427,Louis Lee,2018-01-14,12:29:05,5,캐나다에 온지 1년 만에 멸치 볶음 했네요~ 우리 막내 Lucie가 먹어보더니 내일 아침에 이거랑 밥 많이 먹는데요. 잘 먹겠습니다. 참고로 저는 2배 양으로 했는데 맛나네요. 한국에서 공수한 잔멸치와 캐나다 아몬드의 맛난 조합이 아주 좋네요. 보관 방법은 따로 있을까요?
9194,7427,Kim MirYoung,2018-02-03,13:47:20,5,"반찬이라 쓰고 맥주 안주라 읽습니다. 덕분에 재밌게 맛있게 만들었어요!
감사합니다"
9195,7427,아기어뭉,2018-10-16,13:15:01,5,초보맘도 요리하기 편하게 레시피 써주셔서 아이가 뚝딱 밥한그릇 비웠네요~^^
9196,7427,윤혜경(현빈맘),2020-04-14,19:57:40,5,"두번했는데 가족들이 맛있다고 잘 먹어요ㅎ
감사합니다."
9197,7427,목표가있다,2018-10-07,08:41:37,5,아이들반찬으로 맛있게 잘 만들었습니다~
9198,7427,이송희,2018-02-13,20:12:54,5,"넘맛있게잘볶아졌어요
넘맛있어요"
9199,7427,공주핑크,2018-02-18,19:51:40,5,맛 있어요 잘 먹었읍니당
9200,7427,항상기쁨ㆍ감사ㆍ기도,2018-09-09,19:13:34,5,엄청맛있어용‥ㅋ
9201,7427,진용,2021-11-29,01:20:58,5,감사합니다~~
9202,7428,임미라1,2019-10-02,18:56:33,5,"쉽고 간편하게 했어요!!!
맛도좋네요
좋은 하루 보내세요"
9203,7428,김찌닝,2019-12-07,13:15:31,5,너무볶아서 탔지만 그래도 아이가잘먹어요ㅎㅎ
9204,7428,태리사랑,2019-11-30,13:30:25,5,간단하고 맛있어요. 아이가 계속 집어먹어요.^^
9205,7428,쑤냐,2019-11-04,20:56:30,5,흐흐 아들이 맛있다고 하네용~^^ 레시피 감솨♡
9206,7428,카앤스토리,2019-11-11,15:57:15,5,완전 맛있고 빠삭빠삭하니 좋아용~♡
9207,7428,에린2004,2019-11-04,17:20:24,5,간장넣으니 많이 짜요 ㅠ 아쉽
9208,7428,화이트엔젤1,2019-11-04,19:25:21,5,바삭바삭 달콤 짭짤 맛있네요^^
9209,7428,빨강튤립,2019-10-15,21:06:24,5,맛있게 먹었습니당~^^
9210,7428,마음이 요리,2019-10-14,14:06:13,5,맛나게 해먹었어욤^-
9211,7428,Yeeun Rachel Choi,2019-10-01,06:42:24,5,와 진짜 맛있어요!!!
9212,7428,도현♡유준(보경),2019-10-26,19:44:41,5,맛있어요~^^
9213,7428,최여사여사,2019-11-24,07:39:43,5,맛있어요!
9214,7428,M1see,2019-10-17,14:13:58,5,맛있응ㅅ
9215,7429,유야,2018-02-10,16:31:23,5,"너무 달게 먹으면 안되서 양념 조금만 했는데 고추장 넉넉하게 하면 더 맛날것 같아요
간단하고 맛있게 잘되서 좋아요~~!!"
9216,7429,SH,2022-03-24,14:36:50,5,"너무간단한데 진짜 밥도둑이네요
신랑이 식당에서 먹은것 보다도 더 맛있다고 하네요^^^"
9217,7429,이인슉,2020-02-04,07:05:48,5,"큰 멸치로 만들어서 칼슘도 풍부하고 입맛도 확실하게 도네요..
최고입니다"
9218,7429,하트구름,2018-04-14,13:26:30,5,제가 제일 자신없는 메뉴이고 남편과 아이가 좋아하는 반찬이라 가끔 사먹던 반찬이었는데 레시피 그대로 하니깐 넘 맛있게 잘 됐어요~감사합니다 ^^
9219,7429,-조아미,2020-07-12,11:44:39,5,큰멸치볶음은 매번 실패를 .남편이맛있다 밥두공기싹싹 비우네요
9220,7429,꽃집,2018-07-13,19:47:23,5,"혼자있는 동생 주려한것인데 
대성공이였네요~!!!감사합니다"
9221,7429,샤차,2016-07-11,20:24:19,5,"우와. 비쥬얼도 좋고 간단하고 맛은 ㅋ 
감사합니당~~~"
9222,7429,지현뿡이,2019-10-04,21:07:49,5,저희딸이 너무 맛있다고 밥을 엄청 맛있게 먹었어요^^
9223,7429,보니따1,2019-11-25,16:35:29,5,"지금 했는데
너무 맛있어요.
레시피 감사합니다."
9224,7429,***,2016-04-11,22:16:47,5,간단하고 만들기 쉬웠어요~그리고 맛있었요
9225,7429,설록차,2017-03-09,19:32:38,5,진짜 국민 밑반찬....맛있대요ㅎㅎㅎ
9226,7429,아인댁,2018-08-24,20:12:12,5,덕분에 저녁밥상이 행복했어요~~^^
9227,7429,ㅇㅎㄹㄲㄲ,2019-02-21,18:34:28,5,맛나게 잘 만들어졌어요~ㅎㅎ
9228,7429,이뿌니67,2021-02-22,07:50:07,5,맛있고 간단하니 하기 쉬어요
9229,7429,H,2021-10-10,11:05:36,5,"완전 맛있습니다~
감사합니다"
9230,7429,KyeongSuk Lee 어을림,2018-01-30,08:02:45,5,간단하고 맛나고 감사해요
9231,7429,산들바람^^,2017-01-18,19:52:59,5,맛이 좋습니다~
9232,7429,예규마미,2020-06-25,19:53:54,5,맛납니다요~~♥
9233,7429,judy k kim,2016-03-16,15:01:19,4,우연히 찾아 들어와보니 어렸을적에 좋아하던 반찬이여서 해보았는데 잘되어서 고국에 있는것같아 기뻤어요.
9234,7429,찌개를만들면국,2016-05-30,07:52:42,4,"잘 해 먹었어요
멸치가 잔 멸치라 ^^ 
담에는 큰멸치로 해 봐야겠어요"
9235,7430,blessu2,2022-09-14,18:04:56,5,맛있어요 양념 만들어서 넣을때 양을 봐가면서 넣었어요 달콤 매콤하니 딱이에요! 고춧가루는 소진해서 빼고 넣었는데도 맛나요~
9236,7430,내만듀♥,2016-03-07,09:15:08,5,"딱딱한 진미채볶음을 별로 안좋아해서 부드럽게 먹으려고 따라해봤어요♥
너무너무 부드럽고 맛있게 잘됐네용~!! 고맙습니다♥"
9237,7430,Nanalove,2018-02-07,15:26:09,4,신랑이 좋아하는 반찬인데 오랫만에해서 어찌하는지 다 까먹엇는데 잘보고 맛나게해서 먹내요^^
9238,7431,콩뚱이,2017-09-06,18:15:35,5,ㅋㅋㅋ밑반찬이라고 만들었는데 술안주네요 ㅋㅋ 맛나요~♥덕분에 정말간편하게 만들었어요
9239,7431,예아박연,2017-11-16,19:50:50,5,인내심을 가지고 5분 동안 볶았더니 최고의 멸치볶음이 되었어요. 감사합니다
9240,7431,망9탱2,2017-06-08,18:39:51,5,멸치가 서로붙지도 않고 식으니까 더 맛있어요 식구들이 좋아하네요
9241,7431,edmubd11,2021-01-12,17:27:28,5,"신랑과 아들한테 칭찬 받았어요~~맛있데요^^
성공입니다"
9242,7431,제이남매맘,2019-05-21,09:56:59,5,살짝 태우긴했지만ㅜㅜ 아이들이 너무 좋아하네요
